Acronimo_t,Acronimo_t_1,Altura_t,Altura_t_1,Anio,Anio_t,Anio_t_1,Anios_contrato,Bateos_pitcher_2_t,Bateos_pitcher_2_t_1,Bateos_pitcher_t,Bateos_pitcher_t_1,Cantidad_agentes_libres_t,Cantidad_agentes_libres_t_1,Carreras_2_t,Carreras_2_t_1,Carreras_ganadas_2_t,Carreras_ganadas_2_t_1,Carreras_ganadas_t,Carreras_ganadas_t_1,Carreras_t,Carreras_t_1,Comando_2_t,Comando_2_t_1,Comando_t,Comando_t_1,Control_2_t,Control_2_t_1,Control_t,Control_t_1,Dominio_2_t,Dominio_2_t_1,Dominio_t,Dominio_t_1,ERA_2_t,ERA_2_t_1,ERA_t,ERA_t_1,Edad_t,Edad_t_1,Equipo_anterior,Equipo_t,Equipo_t_1,Inning_pitched_2_t,Inning_pitched_2_t_1,Inning_pitched_t,Inning_pitched_t_1,Juegos_2_t,Juegos_2_t_1,Juegos_iniciados_2_t,Juegos_iniciados_2_t_1,Juegos_iniciados_t,Juegos_iniciados_t_1,Juegos_t,Juegos_t_1,Juegos_totales_t,Juegos_totales_t_1,Jugador,Losses_2_t,Losses_2_t_1,Losses_t,Losses_t_1,Pennants_won_t,Pennants_won_t_1,Peso_t,Peso_t_1,Playoffs_t,Playoffs_t_1,Posicion_t,Posicion_t_1,Promedio_victorias_t,Promedio_victorias_t_1,Saves_2_t,Saves_2_t_1,Saves_t,Saves_t_1,Status,Strike_outs_2_t,Strike_outs_2_t_1,Strike_outs_t,Strike_outs_t_1,Sueldo_base_t,Sueldo_base_t_1,Sueldo_regular_t,Sueldo_regular_t_1,Sueldo_t,Sueldo_t_1,TVS_2_t,TVS_2_t_1,TVS_t,TVS_t_1,Valor_contrato,Valor_contrato_total_t,Valor_contrato_total_t_1,Valor_promedio_contrato,Victorias_t,Victorias_t_1,WAR_2_t,WAR_2_t_1,WAR_t,WAR_t_1,WHIP_2_t,WHIP_2_t_1,WHIP_t,WHIP_t_1,WS_ganadas_t,WS_ganadas_t_1,Walks_2_t,Walks_2_t_1,Walks_t,Walks_t_1,Wins_2_t,Wins_2_t_1,Wins_t,Wins_t_1,ln_Sueldo_base_t,ln_Sueldo_regular_t,ln_Sueldo_t
SEA,SEA,6.3,6.3,2013,4,3,2,27889,32041,167,179,8,10,4900,4761,4900,4225,70,65,70,69,53.77777777777777,19.401927437641728,7.333333333333333,4.404761904761905,0.00016992117738037028,0.00045118374847187407,0.01303538175046555,0.021241086329843728,0.009137983316899913,0.008753834348894495,0.09559279950341402,0.09356192788145451,12.3904,7.0756000000000006,3.52,2.66,33,32,SEA,Seattle Mariners,Seattle Mariners,32041.0,48268.09,179.0,219.7,784,1089,784,1089,28,33,28,33,161,162,Hisashi Iwakuma,81,36,9,6,0,0,210,210,4,4,SP,SP,0.5341614906832298,0.4382716049382716,0,0,0,0,UFA,23716,34225,154,185,6500000,6500000,6500000,6550000,6500000,6550000,4911.2064,8183.011599999999,70.08,90.46,14000000,267800000,28400000,7000000,86,71,5.8081000000000005,52.1284,2.41,7.22,1.1025,1.0201,1.05,1.01,0,0,441,1764,21,42,225,196,15,14,15.687312734865866,15.687312734865866,15.687312734865866
LAD,LAD,6.0,6.0,2014,4,3,2,961,1764,31,42,11,7,196,196,169,196,13,14,14,14,3.6864,5.512287334593574,1.92,2.347826086956522,0.0032136815421557894,0.0016989761179840958,0.05668934240362812,0.04121863799283154,0.011846915637003099,0.009365244536940686,0.10884353741496598,0.0967741935483871,5.7121,4.120899999999999,2.39,2.03,31,30,LAD,Los Angeles Dodgers,Los Angeles Dodgers,2401.0,3844.0,49.0,62.0,4624,4489,0,0,0,0,68,67,161,162,J.P. Howell,9,1,3,1,25,25,180,180,28,27,RP,RP,0.577639751552795,0.5679012345679012,0,0,0,0,UFA,2304,2916,48,54,4000000,2850000,5500000,2850000,5500000,2850000,354.9456,4179.6225,18.84,64.65,11250000,61150000,150850000,5625000,93,92,1.1236000000000002,2.7224999999999997,1.06,1.65,1.2995999999999999,1.1025,1.14,1.05,6,6,625,529,25,23,9,16,3,4,15.201804919084164,15.520258650202699,15.520258650202699
LAD,TB,6.6,6.6,2014,4,3,1,5184,3721,72,61,11,10,1225,625,1156,576,34,24,35,25,4.0,7.986767485822307,2.0,2.8260869565217392,0.001821091886226273,0.0013328294280675235,0.042674253200568994,0.03650793650793651,0.007284367544905092,0.010644998740236835,0.08534850640113799,0.10317460317460317,18.922499999999996,9.5481,4.35,3.09,39,38,TB,Los Angeles Dodgers,Tampa Bay Rays,4942.089999999999,4900.0,70.3,70.0,3721,4356,1,1,1,1,61,66,161,162,Jamey Wright,16,4,4,2,25,1,240,240,28,4,RP,RP,0.577639751552795,0.5617283950617284,1,0,1,0,UFA,2916,4225,54,65,1800000,900000,1800000,900000,1800000,900000,1442.4803999999997,3272.9841,37.98,57.21,1800000,61150000,19090000,1800000,93,91,0.04000000000000001,0.8835999999999999,-0.2,0.94,1.9880999999999998,1.44,1.41,1.2,6,0,729,529,27,23,25,4,5,2,14.403297222866392,14.403297222866392,14.403297222866392
LAA,PIT,6.5,6.5,2013,4,3,2,2601,1600,51,40,8,8,676,225,576,225,24,15,26,15,7.367346938775511,32.40236686390533,2.7142857142857144,5.6923076923076925,0.001867093430879439,0.0008345679012345678,0.043209876543209874,0.028888888888888888,0.013755525072397499,0.027041975308641976,0.11728395061728394,0.16444444444444445,16.0,7.290000000000001,4.0,2.7,37,36,PIT,Los Angeles Angels,Pittsburgh Pirates,2916.0,2500.0,54.0,50.0,3844,2916,0,0,0,0,62,54,161,162,Jason Grilli,25,4,5,2,1,9,235,235,10,15,RP,RP,0.6086956521739131,0.5802469135802469,144,1089,12,33,UFA,3249,5476,57,74,1968586,2250000,1968586,2500000,1968586,2500000,514.8361000000001,4923.8289,22.69,70.17,6750000,22100000,28875000,3375000,98,94,0.0081,0.7395999999999999,0.09,0.86,1.7689000000000001,1.1236000000000002,1.33,1.06,1,5,441,169,21,13,1,0,1,0,14.492826076499009,14.492826076499009,14.492826076499009
OAK,BAL,6.6,6.6,2014,4,3,1,23716,23104,154,152,5,4,4900,6241,4624,5625,68,75,70,79,12.894628099173554,4.0,3.590909090909091,2.0,0.0007689811772751492,0.001465869210911724,0.027730509863238165,0.038286671452500594,0.009915726296227698,0.005863476843646896,0.09957773996344614,0.07657334290500119,12.0409,23.4256,3.47,4.84,31,30,BAL,Oakland Athletics,Baltimore Orioles,31081.690000000002,19404.49,176.3,139.3,900,676,841,529,29,23,30,26,162,162,Jason Hammel,121,64,11,8,15,7,225,225,26,12,SP,SP,0.5432098765432098,0.5246913580246914,0,1,0,1,UFA,24964,9216,158,96,6000000,6750000,2852459,6750000,6000000,6750000,0.0,0.0,0.0,0.0,6000000,32800000,2000000,6000000,88,85,10.3041,0.07840000000000001,3.21,-0.28,1.2544000000000002,2.0448999999999997,1.12,1.43,9,3,1936,2304,44,48,100,49,10,7,15.60727002719233,14.863691987258365,15.60727002719233
KC,LAA,6.0,6.0,2014,4,3,4,38809,26244,197,162,4,8,6724,4624,5929,4489,77,67,82,68,9.746579417013683,5.614839319470699,3.1219512195121952,2.369565217391304,0.0005934709719967137,0.0011610425240054872,0.0243612596553773,0.034074074074074076,0.005784311960258275,0.006519067215363511,0.07605466428995841,0.08074074074074074,13.7641,16.160399999999996,3.71,4.02,31,30,LAA,Kansas City Royals,Los Angeles Angels,34969.0,22500.0,187.0,150.0,900,576,900,576,30,24,30,24,162,162,Jason Vargas,100,64,10,8,3,1,215,215,8,10,SP,SP,0.5493827160493827,0.4814814814814814,0,0,0,0,UFA,16384,11881,128,109,7000000,8500000,7000000,8500000,7000000,8500000,2932.2225,1408.5009,54.15,37.53,32000000,66500000,153500000,8000000,89,78,6.200100000000001,3.5721,2.49,1.89,1.6129,1.9320999999999997,1.27,1.39,1,1,1681,2116,41,46,121,81,11,9,15.761420707019587,15.761420707019587,15.761420707019587
SF,SF,6.4,6.4,2014,4,3,3,961,900,31,30,7,6,196,100,169,64,13,8,14,10,1.3407202216066483,9.506944444444445,1.1578947368421053,3.0833333333333335,0.00313573593246754,0.0011510451849981401,0.055997642204538754,0.033927056827820185,0.00420414457427781,0.0109429226268226,0.06483937518420277,0.10460842521911225,9.672099999999999,3.3489000000000004,3.11,1.83,36,35,SF,San Francisco Giants,San Francisco Giants,1421.2900000000002,1544.4899999999998,37.7,39.3,4225,4761,0,0,0,0,65,69,161,162,Javier Lopez,1,4,1,2,23,23,220,220,25,23,RP,RP,0.5403726708074534,0.4691358024691358,0,1,0,1,UFA,484,1369,22,37,4000000,4250000,4000000,4250000,4000000,4250000,102.21209999999999,1880.9568999999997,10.11,43.37,13000000,25850000,80750000,4333333,87,76,0.16000000000000003,1.0,0.4,1.0,1.7689000000000001,1.1449,1.33,1.07,8,7,361,144,19,12,1,16,1,4,15.201804919084164,15.201804919084164,15.201804919084164
SF,SF,6.4,6.4,2013,4,3,3,2209,729,47,27,7,6,196,196,196,196,14,14,14,14,8.576530612244897,1.5259515570934257,2.9285714285714284,1.2352941176470589,0.0007912628753305996,0.003141615436050243,0.028129395218002815,0.0560501153972964,0.0067862902726058055,0.00479395296642961,0.08237894313843681,0.06923837784371908,5.1983999999999995,13.987600000000002,2.28,3.74,35,34,SF,San Francisco Giants,San Francisco Giants,3058.0899999999997,1135.6900000000003,55.3,33.7,3844,1521,0,0,0,0,62,39,161,162,Jeremy Affeldt,4,25,2,5,23,23,226,226,25,23,RP,RP,0.5403726708074534,0.4691358024691358,0,0,0,0,UFA,1681,441,41,21,5000000,5000000,6000000,6000000,6000000,6000000,2970.25,0.0,54.5,0.0,18000000,25850000,80750000,6000000,87,76,1.7424000000000002,0.010000000000000002,1.32,0.1,1.2100000000000002,1.7161000000000002,1.1,1.31,8,7,196,289,14,17,16,1,4,1,15.424948470398375,15.60727002719233,15.60727002719233
KC,KC,6.1,6.1,2013,4,3,3,46225,55696,215,236,4,5,10000,9801,8649,9025,93,95,100,99,6.403998334027489,3.5395001436368863,2.5306122448979593,1.88135593220339,0.0007214390462024139,0.0009589087650208506,0.026859617387491094,0.03096625203380045,0.004620094449982639,0.00339405771152597,0.0679712766540591,0.05825854196189577,17.0569,16.3216,4.13,4.04,35,34,KC,Kansas City Royals,Kansas City Royals,41087.28999999999,44816.88999999999,202.7,211.7,1089,1089,1024,1089,32,33,33,33,162,162,Jeremy Guthrie,121,144,11,12,3,2,205,205,8,7,SP,SP,0.5493827160493827,0.5308641975308642,0,0,0,0,UFA,15376,12321,124,111,8000000,5000000,8000000,5000000,8000000,5000000,1178.5488999999998,943.1041,34.33,30.71,25000000,66500000,26100000,8333333,89,86,1.2995999999999999,1.4884,1.14,1.22,1.6900000000000002,1.9320999999999997,1.3,1.39,1,1,2401,3481,49,59,169,225,13,15,15.89495209964411,15.89495209964411,15.89495209964411
MIL,TOR,0.0,0.0,2014,4,3,1,1225,64,35,8,7,7,100,1,100,1,10,1,10,1,8.41,5.76,2.9,2.4,0.0012056327160493829,0.002909246633128871,0.034722222222222224,0.05393743257820927,0.01013937114197531,0.016757260606822297,0.10069444444444445,0.12944983818770225,7.896100000000001,0.7569,2.81,0.87,26,25,TOR,Milwaukee Brewers,Toronto Blue Jays,1024.0,106.09000000000002,32.0,10.3,1024,100,0,0,0,0,32,10,162,162,Jeremy Jeffress,1,0,1,0,1,2,205,205,4,5,RP,RP,0.5061728395061729,0.4567901234567901,0,0,0,0,UFA,841,144,29,12,507600,495900,194163,75875,507600,495900,0.0,0.0,0.0,0.0,0,57600000,36750000,0,82,74,0.81,0.2304,0.9,0.48,1.9880999999999998,1.5876000000000001,1.41,1.26,0,2,100,25,10,5,1,1,1,1,13.13744901482237,12.176453291455404,13.13744901482237
DET,BAL,6.6,6.6,2014,4,3,1,4761,5184,69,72,5,4,2116,676,1764,529,42,23,46,26,1.44,9.679012345679013,1.2,3.111111111111111,0.005323492563993487,0.0008093741716561215,0.07296226808421931,0.028449502133712664,0.007665829292150621,0.007833942599733324,0.08755472170106317,0.08850956219377273,50.2681,8.6436,7.09,2.94,31,30,OAK,Detroit Tigers,Baltimore Orioles,2840.89,4942.089999999999,53.3,70.3,2916,5476,0,0,0,0,54,74,162,162,Jim Johnson,4,64,2,8,11,7,250,250,16,12,RP,RP,0.5555555555555556,0.5246913580246914,4,2500,2,50,UFA,1764,3136,42,56,500000,6500000,117486,6500000,500000,6500000,9.5481,4756.8609,3.09,68.97,0,33500000,2000000,0,90,85,1.7161000000000002,1.7424000000000002,-1.31,1.32,3.8024999999999998,1.6384,1.95,1.28,4,3,1225,324,35,18,25,9,5,3,13.122363377404328,11.674074456531383,13.122363377404328
DET,TEX,6.3,6.3,2013,4,3,2,1444,324,38,18,5,12,361,100,256,100,16,10,19,10,64.0,4.0,8.0,2.0,0.00022646966070881606,0.00430798676568882,0.015048908954100828,0.06563525550867323,0.014494058285364228,0.01723194706275528,0.12039127163280662,0.13127051101734646,10.5625,14.44,3.25,3.8,30,29,KC,Detroit Tigers,Texas Rangers,1962.4899999999998,561.6899999999999,44.3,23.7,2304,676,0,0,0,0,48,26,162,162,Joakim Soria,16,0,4,0,11,2,205,205,16,6,RP/CL,RP/CL,0.5555555555555556,0.5617283950617284,324,0,18,0,UFA,2304,784,48,28,5500000,2000000,2073770,2000000,5500000,2000000,0.0,0.0,0.0,0.0,8000000,33500000,33750000,4000000,90,91,0.48999999999999994,0.0324,0.7,0.18,0.9801,1.8225000000000002,0.99,1.35,4,0,36,196,6,14,4,1,2,1,15.520258650202699,14.54487876480436,15.520258650202699
SD,DET,6.4,6.4,2014,4,3,2,784,2209,28,47,7,4,100,225,81,225,9,15,10,15,20.897959183673468,11.010330578512399,4.571428571428571,3.3181818181818183,0.0008206753580374202,0.0013311001652874378,0.02864743196234909,0.03648424543946932,0.01715044013531262,0.014655852852927184,0.1309596889707387,0.12106135986733002,2.2201,4.0804,1.49,2.02,37,36,DET,San Diego Padres,Detroit Tigers,2948.49,4489.0,54.3,67.0,2809,4356,0,0,0,0,53,66,161,162,Joaquin Benoit,4,1,2,1,2,11,250,250,5,15,RP,RP,0.4782608695652174,0.5740740740740741,121,576,11,24,UFA,4096,5329,64,73,6000000,5500000,6000000,5500000,6000000,5500000,3620.4289000000003,6196.8384,60.17,78.72,15500000,25700000,107775000,7750000,77,93,3.2761,7.4529,1.81,2.73,0.5929,1.0609,0.77,1.03,0,4,196,484,14,22,16,16,4,4,15.60727002719233,15.60727002719233,15.60727002719233
DET,NYY,6.3,6.3,2014,4,3,1,3249,2209,57,47,5,8,676,529,625,529,25,23,26,23,6.043402777777779,2.1360946745562126,2.4583333333333335,1.4615384615384615,0.0017916631673245429,0.0047311105512163705,0.042328042328042326,0.06878306878306878,0.010827742162251273,0.010106100053189999,0.10405643738977072,0.10052910052910052,12.7449,24.304899999999996,3.57,4.93,28,27,NYY,Detroit Tigers,New York Yankees,3969.0,1764.0,63.0,42.0,4761,2025,0,0,0,0,69,45,162,162,Joba Chamberlain,25,1,5,1,11,40,245,245,16,50,RP,RP,0.5555555555555556,0.5246913580246914,4,1,2,1,UFA,3481,1444,59,38,2500000,1875000,3000000,2150000,3000000,2150000,798.0625,0.0,28.25,0.0,2500000,33500000,64000000,2500000,90,85,0.8281000000000001,0.0064,0.91,-0.08,1.6641000000000001,3.0276,1.29,1.74,4,27,576,676,24,26,4,4,2,2,14.73180128983843,14.914122846632385,14.914122846632385
DET,TEX,6.4,6.4,2014,4,3,2,3600,1296,60,36,5,12,1024,100,961,100,31,10,32,10,3.4673008323424495,11.010330578512399,1.8620689655172413,3.3181818181818183,0.0030864197530864196,0.0014274200129417442,0.05555555555555555,0.03778121243345354,0.01070154577883472,0.01571636621687305,0.10344827586206896,0.1253649321655504,23.136099999999995,1.9320999999999997,4.81,1.39,39,38,TEX,Detroit Tigers,Texas Rangers,3364.0,4186.09,58.0,64.7,3844,4489,0,0,0,0,62,67,162,162,Joe Nathan,16,4,4,2,11,2,230,230,16,6,RP,RP,0.5555555555555556,0.5617283950617284,1225,1849,35,43,UFA,2916,5329,54,73,9000000,7000000,9000000,8050000,9000000,8050000,34.9281,8815.3321,5.91,93.89,20000000,33500000,33750000,10000000,90,91,0.0961,9.985600000000002,-0.31,3.16,2.3409,0.81,1.53,0.9,4,0,841,484,29,22,25,36,5,6,16.012735135300492,16.012735135300492,16.012735135300492
MIL,CIN,6.4,6.4,2013,4,3,3,1681,729,41,27,7,12,225,289,225,196,15,14,15,17,6.650969529085873,4.340277777777779,2.5789473684210527,2.0833333333333335,0.0012934390857728898,0.001886256382325306,0.03596441415862199,0.04343105320304017,0.008602623947204178,0.00818687665939803,0.09275033125118302,0.09048136083966703,5.289999999999999,16.892100000000003,2.3,4.11,30,29,CIN,Milwaukee Brewers,Cincinnati Reds,3445.6900000000005,942.49,58.7,30.7,3844,1156,0,0,0,0,62,34,162,162,Jonathan Broxton,9,4,3,2,1,10,305,305,4,15,RP,RP,0.5061728395061729,0.5555555555555556,49,0,7,0,UFA,2401,625,49,25,7000000,4000000,1109289,4000000,7000000,4000000,1507.7688999999998,0.0,38.83,0.0,21000000,57600000,41800000,7000000,82,90,2.6569,0.17639999999999997,1.63,-0.42,1.0404,1.6129,1.02,1.27,0,5,361,144,19,12,16,4,4,2,15.761420707019587,13.91922982751424,15.761420707019587
PHI,PHI,6.5,6.5,2012,4,3,4,2025,3481,45,59,7,6,225,529,225,400,15,20,15,23,17.64,26.851239669421485,4.2,5.181818181818182,0.0006319321375660656,0.0003924009258197181,0.025138260432378084,0.019809112191608136,0.011147282906665395,0.010536451305688135,0.10558069381598795,0.10264721772015126,4.1616,8.526399999999999,2.04,2.92,33,32,BOS,Philadelphia Phillies,Philadelphia Phillies,4395.69,3806.8900000000003,66.3,61.7,4356,3721,0,0,0,0,66,61,162,162,Jonathan Papelbon,9,1,3,1,7,7,230,230,14,14,RP,RP,0.4506172839506173,0.4506172839506173,1521,841,39,29,UFA,3969,3249,63,57,13000000,13000000,13000000,13000000,13000000,13000000,5593.544100000001,542.89,74.79,23.3,50000000,59875000,16350000,12500000,73,73,8.584900000000001,1.9043999999999996,2.93,1.38,0.81,1.2768999999999997,0.9,1.13,2,2,225,121,15,11,4,25,2,5,16.38045991542581,16.38045991542581,16.38045991542581
HOU,DET,6.6,6.6,2014,4,3,1,1369,1936,37,44,8,4,625,529,529,441,23,21,25,23,3.4293552812071333,7.438016528925619,1.8518518518518519,2.727272727272727,0.004253308128544423,0.0015199358587067624,0.06521739130434782,0.03898635477582846,0.014586104693225044,0.011305308039967652,0.12077294685990338,0.10632642211589578,20.25,9.1204,4.5,3.02,33,32,CHC,Houston Astros,Detroit Tigers,2116.0,3931.2900000000004,46.0,62.7,2116,4489,0,0,0,0,46,67,162,162,Jose Veras,1,25,1,5,1,11,242,242,9,15,RP,RP,0.4320987654320987,0.5740740740740741,1,441,1,21,UFA,2500,3600,50,60,500000,1850000,256830,646994,500000,1850000,0.0,1489.1881000000003,0.0,38.59,0,43800000,107775000,0,70,93,0.25,0.07840000000000001,-0.5,0.28,1.9320999999999997,1.1025,1.39,1.05,0,4,729,484,27,22,16,0,4,0,13.122363377404328,12.45616966640464,13.122363377404328
MIA,CHC,6.6,6.6,2014,4,3,1,121,2704,11,52,10,10,100,676,100,576,10,24,10,26,1.44,3.0625,1.2,1.75,0.0038103947568968143,0.003397467161688249,0.06172839506172839,0.058287795992714025,0.0054869684499314125,0.010404743182670265,0.07407407407407407,0.10200364298724955,100.0,12.531600000000001,10.0,3.54,36,35,CHC,Miami Marlins,Chicago Cubs,81.0,3721.0,9.0,61.0,144,3721,0,0,0,0,12,61,162,162,Kevin Gregg,0,36,0,6,2,17,245,245,2,16,RP,RP,0.4753086419753086,0.4074074074074074,0,1024,0,32,UFA,36,3136,6,56,1286387,490000,1286387,449836,1286387,490000,0.0,3174.1956000000005,0.0,56.34,1286387,39486387,73850000,1286387,77,66,0.3721,0.27040000000000003,-0.61,0.52,3.1684,1.9043999999999996,1.78,1.38,2,2,25,1024,5,32,0,4,0,2,14.067348071634383,14.067348071634383,14.067348071634383
MIL,MIL,6.2,6.2,2013,4,3,3,33489,38416,183,196,7,7,7569,6084,6084,5476,78,74,87,78,9.817777777777778,12.056327160493828,3.1333333333333333,3.4722222222222223,0.000635762020543251,0.0004052511429981847,0.025214321734745335,0.020130850528434826,0.006241770237244629,0.004885840362150183,0.07900487476886872,0.06989878655706537,12.531600000000001,11.2225,3.54,3.35,35,34,STL,Milwaukee Brewers,Milwaukee Brewers,39322.89000000001,39481.689999999995,198.3,198.7,961,1089,961,1024,31,32,31,33,162,162,Kyle Lohse,81,100,9,10,1,1,214,214,4,4,SP,SP,0.5061728395061729,0.4567901234567901,0,0,0,0,UFA,19881,15625,141,125,11000000,4000000,11350000,4350000,11350000,4350000,2510.01,2375.5876000000003,50.1,48.74,33000000,57600000,43300000,11000000,82,74,4.752400000000001,8.584900000000001,2.18,2.93,1.3224999999999998,1.3688999999999998,1.15,1.17,0,0,2025,1296,45,36,169,121,13,11,16.213405830762646,16.244728301891687,16.244728301891687
COL,NYM,6.5,6.5,2014,4,3,1,2704,5041,52,71,6,10,529,729,400,529,20,23,23,27,6.059171597633137,30.25,2.4615384615384617,5.5,0.0007076231403485919,0.00024698817067445717,0.026601186822181298,0.015715857300015713,0.004287610033828155,0.007471392162902331,0.06547984448536935,0.08643721515008643,10.956100000000001,8.584900000000001,3.31,2.93,41,40,NYM,Colorado Rockies,New York Mets,2948.49,4998.490000000001,54.3,70.7,3249,5184,0,0,0,0,57,72,161,162,LaTroy Hawkins,9,4,3,2,1,5,195,195,3,8,RP/CL,RP/CL,0.4099378881987577,0.4567901234567901,529,169,23,13,UFA,1024,3025,32,55,2250000,1000000,2250000,1000000,2250000,1000000,6681.427599999999,4694.9904,81.74,68.52,2250000,31250000,7150000,2250000,66,74,0.6889,0.4096,0.83,0.64,1.44,1.3224999999999998,1.2,1.15,0,2,169,100,13,10,16,9,4,3,14.626440774180603,14.626440774180603,14.626440774180603
CIN,CIN,6.3,6.3,2014,4,3,2,1521,1600,39,40,6,12,400,324,361,289,19,17,20,18,3.567901234567901,13.937777777777779,1.8888888888888888,3.7333333333333334,0.0029698045126179567,0.0013127494223902543,0.05449591280653951,0.036231884057971016,0.010595969186994932,0.018296809727181496,0.10293672419013018,0.13526570048309178,21.715600000000002,11.0889,4.66,3.33,31,30,CIN,Cincinnati Reds,Cincinnati Reds,1346.89,2116.0,36.7,46.0,2809,3249,0,0,0,0,53,57,162,162,Manny Parra,9,9,3,3,10,10,215,215,15,15,RP,RP,0.4691358024691358,0.5555555555555556,1,0,1,0,UFA,1156,3136,34,56,2000000,1000000,2000000,1000000,2000000,1000000,7.4529,922.3369,2.73,30.37,5500000,15125000,41800000,2750000,76,90,0.2601,0.2916,-0.51,0.54,2.4025000000000003,1.44,1.55,1.2,5,5,324,225,18,15,0,4,0,2,14.508657738524219,14.508657738524219,14.508657738524219
TOR,TOR,6.2,6.2,2012,4,3,4,51984,49729,228,223,2,7,6889,10000,5776,8836,76,94,83,100,6.692344045368619,7.428296808919646,2.5869565217391304,2.7254901960784315,0.0006402180372052607,0.0007738793804819748,0.025302530253025302,0.027818687612502047,0.004284559369028213,0.005748605732522965,0.06545654565456546,0.07581956035564283,11.4921,17.222500000000004,3.39,4.15,35,34,CHW,Toronto Blue Jays,Toronto Blue Jays,40804.0,41493.689999999995,202.0,203.7,1024,1089,1024,1089,32,33,32,33,162,162,Mark Buehrle,100,100,10,10,2,2,195,195,5,5,SP,SP,0.5123456790123457,0.4567901234567901,0,0,0,0,UFA,14161,19321,119,139,18000000,11000000,19050000,12000000,19050000,12000000,3656.6209,763.9696,60.47,27.64,58000000,8000000,36750000,14500000,83,74,12.1104,4.7089,3.48,2.17,1.8496000000000004,1.8225000000000002,1.36,1.35,2,2,2116,2601,46,51,169,144,13,12,16.70588231586044,16.762577659536984,16.762577659536984
MIL,TEX,6.4,6.4,2014,4,3,4,20449,22500,143,150,7,12,5929,5329,4356,4356,66,66,77,73,6.3504000000000005,10.485260770975056,2.52,3.238095238095238,0.0011573977142015509,0.0009029644460974222,0.03402054841124039,0.0300493668169135,0.007349938444265529,0.009467817684250522,0.08573178199632578,0.09730271159762467,13.249600000000001,14.5924,3.64,3.82,30,29,TEX,Milwaukee Brewers,Texas Rangers,26666.890000000003,24118.090000000004,163.3,155.3,729,576,729,576,27,24,27,24,162,162,Matt Garza,64,36,8,6,1,2,215,215,4,6,SP,SP,0.5061728395061729,0.5617283950617284,0,0,0,0,UFA,15876,18496,126,136,12500000,10250000,12500000,3976775,12500000,10250000,1251.7444000000003,1319.8689,35.38,36.33,50000000,57600000,33750000,12500000,82,91,1.5129,2.3716,1.23,1.54,1.3923999999999999,1.5376,1.18,1.24,0,0,2500,1764,50,42,64,100,8,10,16.34123920227253,16.34123920227253,16.34123920227253
WSH,BOS,6.6,6.6,2014,4,3,2,1089,2116,33,46,8,10,81,361,49,289,7,17,9,19,12.25,5.325443786982247,3.5,2.3076923076923075,0.0006096631611034902,0.0011443159086521725,0.024691358024691357,0.03382773874577153,0.007468373723517756,0.0060939900460766595,0.08641975308641975,0.078064012490242,3.0625,12.8881,1.75,3.59,37,36,BOS,Washington Nationals,Boston Red Sox,1296.0,1823.2900000000002,36.0,42.7,4096,3481,0,0,0,0,64,59,162,162,Matt Thornton,9,9,3,3,1,13,235,235,3,21,RP,RP,0.5925925925925926,0.5987654320987654,0,0,0,0,UFA,784,900,28,30,3500000,5500000,1051912,1654371,3500000,5500000,2563.3969,33.4084,50.63,5.78,7000000,14150000,130700000,3500000,96,97,0.17639999999999997,0.04409999999999999,0.42,0.21,1.2995999999999999,1.9043999999999996,1.14,1.38,0,8,64,169,8,13,1,0,1,0,15.068273526459642,13.866120018590806,15.068273526459642
PHI,PHI,6.5,6.5,2013,4,3,2,256,529,16,23,7,6,64,121,36,121,6,11,8,11,6.890625,4.37190082644628,2.625,2.090909090909091,0.002259496859475889,0.0023901234567901236,0.04753416518122401,0.04888888888888889,0.015569345547326046,0.010449382716049383,0.12477718360071302,0.10222222222222223,8.3521,15.6816,2.89,3.96,35,34,TEX,Philadelphia Phillies,Philadelphia Phillies,349.69,625.0,18.7,25.0,484,784,0,0,0,0,22,28,162,162,Mike Adams,1,16,1,4,7,7,194,194,14,14,RP,RP,0.4506172839506173,0.4506172839506173,0,0,0,0,UFA,441,529,21,23,7000000,5000000,7000000,5000000,7000000,5000000,0.0,0.0,0.0,0.0,12000000,59875000,16350000,6000000,73,73,0.0576,0.09,0.24,0.3,1.6641000000000001,1.8496000000000004,1.29,1.36,2,2,64,121,8,11,4,1,2,1,15.761420707019587,15.761420707019587,15.761420707019587
MIN,MIN,6.7,6.7,2014,4,3,2,841,33856,29,184,7,7,529,8464,441,7744,21,88,23,92,0.308641975308642,3.6315414738341047,0.5555555555555556,1.9056603773584906,0.007121365877975397,0.0014872659878433136,0.08438818565400845,0.03856508768100124,0.0021979524314738874,0.005401068117475842,0.04688232536333802,0.0734919595430401,63.84010000000001,26.936100000000003,7.99,5.19,30,29,MIN,Minnesota Twins,Minnesota Twins,561.6899999999999,23317.289999999997,23.7,152.7,25,841,25,841,5,29,5,29,162,162,Mike Pelfrey,9,169,3,13,6,6,240,240,14,14,RP,RP,0.4320987654320987,0.4074074074074074,0,0,0,0,UFA,100,10201,10,101,5500000,4000000,5500000,4000000,5500000,4000000,0.0,0.0,0.0,0.0,11000000,97290983,15515000,5500000,70,66,0.4624000000000001,0.0004,-0.68,0.02,3.9601,2.4025000000000003,1.99,1.55,3,3,324,2809,18,53,0,25,0,5,15.520258650202699,15.520258650202699,15.520258650202699
