Acronimo_t,Acronimo_t_1,Altura_t,Altura_t_1,Anio_de_agente_libre_t,Anio_de_agente_libre_t_1,Anio_t,Anios_de_contrato,Anios_de_contrato_t,Anios_de_contrato_t_1,Antiguedad_t,Antiguedad_t_1,Bateos_2_t,Bateos_2_t_1,Bateos_t,Bateos_t_1,Bono_por_firma_t,Bono_por_firma_t_1,Cantidad_agentes_libres_t,Cantidad_agentes_libres_t_1,Cantidad_de_equipos_t,Cantidad_de_equipos_t_1,Carreras_2_t,Carreras_2_t_1,Carreras_ganadas_2_t,Carreras_ganadas_2_t_1,Carreras_ganadas_t,Carreras_ganadas_t_1,Carreras_t,Carreras_t_1,Comando_2_t,Comando_2_t_1,Comando_t,Comando_t_1,Control_2_t,Control_2_t_1,Control_t,Control_t_1,Dominio_2_t,Dominio_2_t_1,Dominio_t,Dominio_t_1,ERA_2_t,ERA_2_t_1,ERA_t,ERA_t_1,Edad_al_firmar_t,Edad_al_firmar_t_1,Edad_t,Equipo_anterior,Equipo_t,Equipo_t_1,Estado_t,Ganancias_t,Ganancias_t_1,Inning_pitched_2_t,Inning_pitched_2_t_1,Inning_pitched_t,Inning_pitched_t_1,Juegos_iniciados_t,Juegos_iniciados_t_1,Juegos_t,Juegos_t_1,Juegos_totales_t,Juegos_totales_t_1,Jugador,Losses_2_t,Losses_2_t_1,Losses_t,Losses_t_1,Pago_efectivo_t,Pago_efectivo_t_1,Pennants_won_t,Pennants_won_t_1,Peso_t,Peso_t_1,Playoffs_t,Playoffs_t_1,Porcentaje_juegos_t,Porcentaje_juegos_t_1,Posicion_t,Posicion_t_1,Promedio_victorias_t,Promedio_victorias_t_1,Saves_2_t,Saves_2_t_1,Saves_t,Saves_t_1,Status_agente_libre,Strike_outs_2_t,Strike_outs_2_t_1,Strike_outs_t,Strike_outs_t_1,Sueldo_ajustado_t,Sueldo_ajustado_t_1,Sueldo_base_t,Sueldo_base_t_1,Sueldo_porcentual_t,Sueldo_porcentual_t_1,Sueldo_regular_t,Sueldo_regular_t_1,TVS_2_t,TVS_2_t_1,TVS_t,TVS_t_1,Valor_contrato,Valor_contrato_promedio_t,Valor_contrato_promedio_t_1,Valor_contrato_total_t,Valor_contrato_total_t_1,Valor_del_contrato_t,Valor_del_contrato_t_1,Valor_promedio_contrato,Victorias_t,Victorias_t_1,WAR_2_t,WAR_2_t_1,WAR_t,WAR_t_1,WHIP_2_t,WHIP_2_t_1,WHIP_t,WHIP_t_1,WS_ganadas_t,WS_ganadas_t_1,Walks_2_t,Walks_2_t_1,Walks_t,Walks_t_1,Wins_2_t,Wins_2_t_1,Wins_t,Wins_t_1,ln_Sueldo_ajustado_t,ln_Sueldo_base_t,ln_Sueldo_regular_t
ARI,SD,6.1,6.1,2025,2023,2022,2,2,1,1,1,3969,2916,63,54,0,0,3,4,1,5,1369,441,841,256,29,16,37,21,2.777777777777778,5.569599999999999,1.6666666666666667,2.36,0.140625,0.14930400445284261,0.375,0.3863987635239567,0.390625,0.8315635832005522,0.625,0.9119010819165378,21.715600000000002,4.9729,4.66,2.23,36,35,37,SD,Arizona Diamondbacks,San Diego Padres,Arizona,89111776,81111776,3136.0,4186.09,56.0,64.7,0,0,62,64,162,162,Mark Melancon,100,9,10,3,7000000,4000000,1,2,215.0,215.0,6,6,0.38271604938271603,0.3950617283950617,RP,RP,0.4567901234567901,0.4876543209876543,324,1521,18,39,UFA,1225,3481,35,59,7000000,4000000,6000000,2000000,0.081,0.022,7000000,4000000,70.56,9264.0625,8.4,96.25,14000000,7000000,3000000,23250000,25200000,14000000,3000000,7000000,74,79,1.583696402499998,4.536899999999999,1.2584499999999992,2.13,2.25,1.4884,1.5,1.22,1,0,441,625,21,25,9,16,3,4,15.761420707019587,15.60727002719233,15.761420707019587
DET,OAK,6.2,6.2,2024,2023,2022,2,2,1,1,1,2304,2025,48,45,500000,0,4,5,1,5,676,196,324,196,18,14,26,14,12.434903047091412,11.346260387811633,3.526315789473684,3.3684210526315788,0.10995068970453417,0.07648807442861714,0.33158813263525305,0.2765647743813683,1.3672261664367147,0.8678536090294066,1.1692844677137872,0.9315866084425036,8.0089,3.3856,2.83,1.84,31,30,32,OAK,Detroit Tigers,Oakland Athletics,Michigan,16508962,10008962,3283.2899999999995,4719.6900000000005,57.3,68.7,0,0,64,71,162,162,Andrew Chafin,9,16,3,4,6500000,1322596,11,15,235.0,235.0,16,29,0.3950617283950617,0.4382716049382716,RP,RP,0.4074074074074074,0.5308641975308642,9,25,3,5,UFA,4489,4096,67,64,6000000,822596,5500000,2250000,0.044,0.009,6000000,2750000,425.18440000000004,6356.8729,20.62,79.73,13000000,6500000,2750000,235500000,21300000,13000000,2750000,6500000,66,86,0.0841,2.1904,0.29,1.48,1.3688999999999998,0.8649000000000001,1.17,0.93,4,9,361,361,19,19,4,4,2,2,15.60727002719233,15.520258650202699,15.60727002719233
KC,HOU,6.2,6.2,2023,2022,2022,1,1,6,0,5,24649,26896,157,164,0,3000000,2,5,2,2,4225,6724,3136,6241,56,79,65,82,7.310013717421125,11.111111111111112,2.7037037037037037,3.3333333333333335,0.03884064148329693,0.04432132963988919,0.19708029197080293,0.21052631578947367,0.28392562203633653,0.49245921822099104,0.5328467153284672,0.7017543859649122,13.5424,17.305600000000002,3.68,4.16,38,32,38,HOU,Kansas City Royals,Houston Astros,Missouri,277674948,252174948,18769.0,29241.0,137.0,171.0,26,29,26,30,162,162,Zack Greinke,81,36,9,6,13000000,13666667,4,4,200.0,200.0,9,15,0.16049382716049382,0.18518518518518517,SP,SP,0.4012345679012346,0.5864197530864198,0,0,0,0,UFA,5329,14400,73,120,13000000,24666667,13000000,32000000,0.14,0.127,13000000,35000000,1051.0564000000002,104.6529,32.42,10.23,13000000,13000000,34416667,13975000,76100000,13000000,206500000,13000000,65,95,6.002500000000001,1.4161,2.45,1.19,1.7956000000000003,1.3688999999999998,1.34,1.17,2,1,729,1296,27,36,16,121,4,11,16.38045991542581,16.38045991542581,16.38045991542581
TOR,HOU,6.2,6.2,2025,2022,2022,2,2,1,0,0,2304,2401,48,49,500000,0,6,5,1,2,676,1089,441,729,21,27,26,33,13.140625,11.111111111111112,3.625,3.3333333333333335,0.06879871002418705,0.09731804679075717,0.26229508196721313,0.3119584055459272,0.9040580489115828,1.081311631008413,0.9508196721311475,1.0398613518197573,9.610000000000001,17.7241,3.1,4.21,31,30,31,HOU,Toronto Blue Jays,Houston Astros,Toronto,10933510,4933510,3721.0,3329.2900000000004,61.0,57.7,0,0,61,62,162,162,Yimi Garcia,25,81,5,9,6000000,684405,2,4,228.0,228.0,9,15,0.3765432098765432,0.38271604938271603,RP,RP,0.5679012345679012,0.5864197530864198,1,225,1,15,UFA,3364,3600,58,60,5500000,684405,4000000,1900000,0.031,0.004,5500000,1900000,944.9475999999999,2618.3689000000004,30.74,51.17,11000000,5500000,1900000,157000000,76100000,11000000,1900000,5500000,92,95,0.28090000000000004,0.6400000000000001,0.53,0.8,1.1025,1.3456,1.05,1.16,2,1,256,324,16,18,16,16,4,4,15.520258650202699,15.201804919084164,15.520258650202699
ATL,TB,6.2,6.2,2025,2022,2022,2,2,1,1,1,2601,2304,51,48,0,0,6,7,1,2,400,225,400,121,20,11,20,15,28.698979591836732,38.02777777777778,5.357142857142857,6.166666666666667,0.040812162024283234,0.03515625,0.20202020202020202,0.1875,1.1712674050336387,1.3369140625,1.0822510822510822,1.15625,6.760000000000001,2.4025000000000003,2.6,1.55,34,33,35,TB,Atlanta Braves,Tampa Bay Rays,Georgia,22554315,18554315,4802.49,4096.0,69.3,64.0,0,7,58,37,162,162,Collin McHugh,4,1,2,1,4000000,1800000,18,2,190.0,190.0,28,7,0.35802469135802467,0.22839506172839505,RP,RP,0.6234567901234568,0.6172839506172839,0,1,0,1,UFA,5625,5476,75,74,4000000,1800000,4000000,1800000,0.022,0.025,4000000,1800000,4905.601600000001,0.0,70.04,0.0,10000000,5000000,1800000,61250000,18725000,10000000,1800000,5000000,101,100,3.8809,3.8415999999999997,1.97,1.96,0.8835999999999999,0.8835999999999999,0.94,0.94,4,0,196,144,14,12,9,36,3,6,15.201804919084164,15.201804919084164,15.201804919084164
PHI,LAD,6.3,6.3,2023,2022,2022,1,1,1,0,0,1089,256,33,16,0,0,7,7,2,5,484,64,289,49,17,7,22,8,2.144132653061224,11.111111111111112,1.4642857142857142,3.3333333333333335,0.39237471785555195,0.12263622462111465,0.6263982102908277,0.3501945525291829,0.8413034447897741,1.362624718012385,0.9172259507829977,1.1673151750972763,11.7649,6.0516,3.43,2.46,30,29,30,LAD,Philadelphia Phillies,Los Angeles Dodgers,Pennsylvania,28783496,18783496,1998.0900000000001,660.49,44.7,25.7,0,4,46,27,162,162,Corey Knebel,25,0,5,0,10000000,5250000,8,25,224.0,224.0,15,35,0.2839506172839506,0.16666666666666666,RP,RP,0.5370370370370371,0.654320987654321,144,9,12,3,UFA,1681,900,41,30,10000000,5250000,10000000,5250000,0.041,0.02,10000000,5250000,0.0,0.0,0.0,0.0,10000000,10000000,5250000,204150000,160320500,10000000,5250000,10000000,87,106,0.3364,0.5041,0.58,0.71,1.8769000000000002,0.9409,1.37,0.97,2,7,784,81,28,9,9,16,3,4,16.11809565095832,16.11809565095832,16.11809565095832
TB,HOU,6.3,6.3,2026,2026,2022,2,2,1,1,2,1369,1849,37,43,0,0,4,5,2,2,361,900,256,676,16,26,19,30,16.537777777777777,16.50390625,4.066666666666666,4.0625,0.07802503042976186,0.10662224073302788,0.27932960893854747,0.32653061224489793,1.2903606143517508,1.7596834652228237,1.1359404096834265,1.3265306122448979,7.182400000000001,22.8484,2.68,4.78,33,31,34,HOU,Tampa Bay Rays,Houston Astros,Florida,7287720,3037720,2883.6900000000005,2401.0,53.7,49.0,0,0,60,58,162,162,Brooks Raley,4,9,2,3,4250000,2000000,2,4,200.0,200.0,8,15,0.37037037037037035,0.35802469135802467,RP,RP,0.5308641975308642,0.5864197530864198,49,4,7,2,UFA,3721,4225,61,65,4250000,2000000,4250000,2000000,0.043,0.01,4250000,2000000,2748.9049,406.42560000000003,52.43,20.16,10000000,5000000,563500,18900000,76100000,10000000,563500,5000000,86,95,1.1449,1.5011196963456546,1.07,1.22520190023753,0.9409,1.44,0.97,1.2,0,1,225,256,15,16,1,4,1,2,15.2624295409006,15.2624295409006,15.2624295409006
LAD,SEA,6.2,6.2,2023,2022,2022,1,1,1,0,0,21025,28900,145,170,0,0,9,4,5,1,3249,7569,2601,7056,51,84,57,87,16.47404844290657,12.434903047091412,4.0588235294117645,3.526315789473684,0.03620001321488372,0.05177668614866076,0.19026301063234471,0.2275449101796407,0.5963607713358525,0.6438380723582775,0.7722439843312815,0.8023952095808383,6.604899999999999,20.5209,2.57,4.53,32,31,32,SEA,Los Angeles Dodgers,Seattle Mariners,California,17651053,9151053,31933.689999999995,27889.0,178.7,167.0,28,31,31,31,162,162,Tyler Anderson,25,121,5,11,8500000,900547,25,0,213.0,213.0,36,4,0.19135802469135801,0.19135802469135801,SP,SP,0.6851851851851852,0.5555555555555556,0,0,0,0,UFA,19044,17956,138,134,8500000,900547,8000000,2500000,0.031,0.011,8500000,2500000,8271.9025,2565.4224999999997,90.95,50.65,8000000,8000000,2500000,267800000,16300000,8000000,2500000,8000000,111,90,18.147599999999997,1.8496000000000004,4.26,1.36,1.0,1.5625,1.0,1.25,7,0,1156,1444,34,38,225,49,15,7,15.955576721460545,15.89495209964411,15.955576721460545
CHW,OAK,6.4,6.4,2025,2023,2022,2,2,2,1,2,2704,2209,52,47,0,0,5,5,2,5,1600,841,1024,676,32,26,40,29,3.5379818594104306,5.959342560553634,1.880952380952381,2.4411764705882355,0.5298426991941224,0.3137476285727468,0.7279029462738301,0.5601317957166392,1.874573858089863,1.8697295962263432,1.3691507798960139,1.3673805601317957,24.900100000000002,14.8996,4.99,3.86,34,32,35,OAK,Chicago White Sox,Oakland Athletics,Illinois,20135265,16654481,3329.2900000000004,3684.4900000000002,57.7,60.7,0,0,70,67,162,162,Jake Diekman,16,9,4,3,1230784,4000000,6,15,195.0,195.0,11,29,0.43209876543209874,0.41358024691358025,RP,RP,0.5,0.5308641975308642,1,49,1,7,UFA,6241,6889,79,83,1230784,4000000,3500000,4000000,0.006,0.044,3500000,4000000,21.3444,228.91690000000003,4.62,15.13,8000000,4000000,3750000,63000000,21300000,8000000,7500000,4000000,81,86,0.06760000000000001,0.1296,0.26,0.36,2.6569,1.7956000000000003,1.63,1.34,3,9,1764,1156,42,34,25,9,5,3,14.02316192267052,15.068273526459642,15.068273526459642
TB,NYY,6.4,6.4,2023,2022,2022,1,1,1,1,1,31684,5476,178,74,0,0,4,4,2,2,6724,1369,6241,1156,79,34,82,37,43.81179138321995,6.174471992653811,6.619047619047619,2.484848484848485,0.01639649018441404,0.17015624999999998,0.12804878048780488,0.4125,0.7183596073765616,1.050625,0.8475609756097561,1.025,18.8356,14.6689,4.34,3.83,35,34,36,NYY,Tampa Bay Rays,New York Yankees,Florida,75635150,62635150,26896.0,6400.0,164.0,80.0,31,16,31,16,162,162,Corey Kluber,100,9,10,3,13000000,11000000,2,40,215.0,215.0,8,57,0.19135802469135801,0.09876543209876543,SP,SP,0.5308641975308642,0.5679012345679012,0,0,0,0,UFA,19321,6724,139,82,13000000,11000000,8000000,11000000,0.132,0.054,13000000,11000000,1288.81,0.0,35.9,0.0,8000000,8000000,11000000,18900000,111300000,8000000,11000000,8000000,86,92,0.6400000000000001,2.0736,0.8,1.44,1.4641,1.7956000000000003,1.21,1.34,0,27,441,1089,21,33,100,25,10,5,16.38045991542581,15.89495209964411,16.38045991542581
BAL,TEX,6.5,6.5,2024,2022,2022,1,1,2,0,1,38416,37636,196,194,500000,0,3,4,1,2,8836,10816,7744,10609,88,103,94,104,7.668639053254437,6.79719387755102,2.769230769230769,2.607142857142857,0.08439187291283046,0.09679012345679013,0.2905027932960894,0.3111111111111111,0.6471708123966169,0.6579012345679013,0.8044692737430168,0.8111111111111111,19.624899999999997,26.522500000000004,4.43,5.15,31,29,31,TEX,Baltimore Orioles,Texas Rangers,Maryland,33444136,26444136,32041.0,32400.0,179.0,180.0,32,30,32,32,162,162,Jordan Lyles,121,169,11,13,6000000,8000000,7,2,230.0,230.0,14,8,0.19753086419753085,0.19753086419753085,SP,SP,0.5123456790123457,0.3703703703703703,0,0,0,0,UFA,20736,21316,144,146,6000000,8000000,5500000,8000000,0.134,0.084,6000000,8000000,951.7225000000001,241.18089999999998,30.85,15.53,7000000,7000000,8000000,7900000,5865500,7000000,16000000,7000000,83,60,1.0609,1.5011196963456546,1.03,1.22520190023753,1.9043999999999996,1.9320999999999997,1.38,1.39,3,0,2704,3136,52,56,144,100,12,10,15.60727002719233,15.520258650202699,15.60727002719233
BOS,TB,6.6,6.6,2023,2022,2022,1,1,1,1,1,12321,17424,111,132,0,0,6,7,1,2,2401,5329,2209,4900,47,70,49,73,11.254942767950054,15.235171696149845,3.3548387096774195,3.903225806451613,0.05930162311195913,0.061800285400277426,0.24351924587588375,0.24859663191659984,0.667436374171644,0.9415379589442889,0.816967792615868,0.9703287890938251,11.0224,25.502499999999998,3.32,5.05,30,29,31,TB,Boston Red Sox,Tampa Bay Rays,Massachusetts,29392249,22392249,16205.289999999999,15550.09,127.3,124.7,23,23,23,30,162,162,Michael Wacha,4,25,2,5,7000000,3000000,14,2,215.0,215.0,25,7,0.1419753086419753,0.18518518518518517,SP,SP,0.4814814814814814,0.6172839506172839,0,0,0,0,UFA,10816,14641,104,121,7000000,3000000,7000000,3000000,0.033,0.042,7000000,3000000,6632.473599999999,237.7764,81.44,15.42,7000000,7000000,3000000,173000000,18725000,7000000,3000000,7000000,78,100,10.956100000000001,1.5011196963456546,3.31,1.22520190023753,1.2544000000000002,1.7161000000000002,1.12,1.31,9,0,961,961,31,31,121,9,11,3,15.761420707019587,15.761420707019587,15.761420707019587
HOU,WSH,6.1,6.2,2027,0,2022,2,1,1,0,1,3249,625,57,25,0,0,3,6,2,1,784,144,529,144,23,12,28,12,16.0,18.0625,4.0,4.25,0.0776672937382424,0.057715373030688355,0.2786885245901639,0.24024024024024027,1.2426766998118783,1.0424839253668083,1.1147540983606556,1.021021021021021,11.4921,10.497600000000002,3.39,3.24,25,20,25,STL,Houston Astros,Washington Nationals,Texas,1925050,1743808,3721.0,1108.8899999999999,61.0,33.3,0,0,64,34,162,162,Luis Garcia,36,1,6,1,1251500,303633,5,1,244.0,211.0,16,6,0.3950617283950617,0.20987654320987653,SP,SS,0.654320987654321,0.4012345679012346,9,4,3,2,UFA,4624,1156,68,34,1251500,303633,1251500,570500,0.007,0.002,1251500,570500,1736.3889000000001,0.0,41.67,0.0,7000000,1251500,570500,69100000,28000000,1251500,570500,3500000,106,65,0.1521,0.12249999999999998,0.39,0.35,1.4641,0.9801,1.21,0.99,2,1,289,64,17,8,16,1,4,1,14.039853389853967,14.039853389853967,14.039853389853967
HOU,STL,6.1,6.2,2027,2022,2022,2,1,1,0,1,3249,625,57,25,0,0,3,2,2,2,784,144,529,144,23,12,28,12,16.0,18.0625,4.0,4.25,0.0776672937382424,0.057715373030688355,0.2786885245901639,0.24024024024024027,1.2426766998118783,1.0424839253668083,1.1147540983606556,1.021021021021021,11.4921,10.497600000000002,3.39,3.24,25,33,25,STL,Houston Astros,St. Louis Cardinals,Texas,1925050,4617010,3721.0,1108.8899999999999,61.0,33.3,0,0,64,34,162,161,Luis Garcia,36,1,6,1,1251500,263762,5,23,244.0,240.0,16,31,0.3950617283950617,0.2111801242236025,SP,RP,0.654320987654321,0.5527950310559007,9,4,3,2,UFA,4624,1156,68,34,1251500,263762,1251500,570500,0.007,0.002,1251500,570500,1736.3889000000001,0.0,41.67,0.0,7000000,1251500,570500,69100000,17000000,1251500,570500,3500000,106,89,0.1521,0.12249999999999998,0.39,0.35,1.4641,0.9801,1.21,0.99,2,11,289,64,17,8,16,1,4,1,14.039853389853967,14.039853389853967,14.039853389853967
HOU,HOU,6.1,6.1,2027,2027,2022,2,1,1,0,0,3249,625,57,25,0,0,3,5,2,2,784,144,529,144,23,12,28,12,16.0,18.0625,4.0,4.25,0.0776672937382424,0.057715373030688355,0.2786885245901639,0.24024024024024027,1.2426766998118783,1.0424839253668083,1.1147540983606556,1.021021021021021,11.4921,10.497600000000002,3.39,3.24,25,24,25,STL,Houston Astros,Houston Astros,Texas,1925050,673550,3721.0,1108.8899999999999,61.0,33.3,0,0,64,34,162,162,Luis Garcia,36,1,6,1,1251500,580100,5,4,244.0,244.0,16,15,0.3950617283950617,0.20987654320987653,SP,RP,0.654320987654321,0.5864197530864198,9,4,3,2,UFA,4624,1156,68,34,1251500,580100,1251500,580100,0.007,0.003,1251500,580100,1736.3889000000001,0.0,41.67,0.0,7000000,1251500,580100,69100000,76100000,1251500,580100,3500000,106,95,0.1521,0.12249999999999998,0.39,0.35,1.4641,0.9801,1.21,0.99,2,1,289,64,17,8,16,1,4,1,14.039853389853967,14.039853389853967,14.039853389853967
WSH,HOU,6.2,6.1,2027,2027,2022,2,1,1,1,0,17161,17424,131,132,0,0,5,5,1,2,4900,3844,4225,3249,65,57,70,62,11.1584427342689,11.1556,3.3404255319148937,3.34,0.08927672916576575,0.1036566328428163,0.29879211697393515,0.3219575016097875,0.9961892698990311,1.1563519333413217,0.9980928162746344,1.0753380553766902,13.838400000000002,10.889999999999999,3.72,3.3,21,24,22,STL,Washington Nationals,Houston Astros,Washington DC,2228404,673550,24743.290000000005,24118.090000000004,157.3,155.3,28,28,28,30,162,162,Luis Garcia,64,64,8,8,484596,580100,1,4,211.0,244.0,6,15,0.1728395061728395,0.18518518518518517,SS,RP,0.3395061728395062,0.5864197530864198,0,0,0,0,UFA,24649,27889,157,167,484596,580100,700000,580100,0.004,0.003,700000,580100,4430.2336000000005,0.0,66.56,0.0,7000000,700000,580100,23750000,76100000,700000,580100,3500000,55,95,1.8496000000000004,6.864400000000001,1.36,2.62,1.2768999999999997,1.3688999999999998,1.13,1.17,1,1,2209,2500,47,50,225,121,15,11,13.091070833100202,13.458835614025542,13.458835614025542
SD,WSH,6.2,6.2,2024,0,2022,2,2,1,1,1,3249,17424,57,132,250000,0,3,6,5,1,784,3844,529,3249,23,57,28,62,16.0,11.1556,4.0,3.34,0.0776672937382424,0.1036566328428163,0.2786885245901639,0.3219575016097875,1.2426766998118783,1.1563519333413217,1.1147540983606556,1.0753380553766902,11.4921,10.889999999999999,3.39,3.3,34,20,35,STL,San Diego Padres,Washington Nationals,California,7617010,1743808,3721.0,24118.090000000004,61.0,155.3,0,28,64,30,162,162,Luis Garcia,36,64,6,8,3000000,303633,2,1,240.0,211.0,7,6,0.3950617283950617,0.18518518518518517,RP,SS,0.5493827160493827,0.4012345679012346,9,0,3,0,UFA,4624,27889,68,167,3250000,303633,3000000,570500,0.015,0.002,3250000,570500,1736.3889000000001,0.0,41.67,0.0,7000000,3500000,570500,32500000,28000000,7000000,570500,3500000,89,65,0.1521,6.864400000000001,0.39,2.62,1.4641,1.3688999999999998,1.21,1.17,0,1,289,2500,17,50,16,121,4,11,14.994165554305921,14.914122846632385,14.994165554305921
SD,STL,6.2,6.2,2024,2022,2022,2,2,1,1,1,3249,17424,57,132,250000,0,3,2,5,2,784,3844,529,3249,23,57,28,62,16.0,11.1556,4.0,3.34,0.0776672937382424,0.1036566328428163,0.2786885245901639,0.3219575016097875,1.2426766998118783,1.1563519333413217,1.1147540983606556,1.0753380553766902,11.4921,10.889999999999999,3.39,3.3,34,33,35,STL,San Diego Padres,St. Louis Cardinals,California,7617010,4617010,3721.0,24118.090000000004,61.0,155.3,0,28,64,30,162,161,Luis Garcia,36,64,6,8,3000000,263762,2,23,240.0,240.0,7,31,0.3950617283950617,0.18633540372670807,RP,RP,0.5493827160493827,0.5527950310559007,9,0,3,0,UFA,4624,27889,68,167,3250000,263762,3000000,570500,0.015,0.002,3250000,570500,1736.3889000000001,0.0,41.67,0.0,7000000,3500000,570500,32500000,17000000,7000000,570500,3500000,89,89,0.1521,6.864400000000001,0.39,2.62,1.4641,1.3688999999999998,1.21,1.17,0,11,289,2500,17,50,16,121,4,11,14.994165554305921,14.914122846632385,14.994165554305921
SD,HOU,6.2,6.1,2024,2027,2022,2,2,1,1,0,3249,625,57,25,250000,0,3,5,5,2,784,144,529,144,23,12,28,12,16.0,18.0625,4.0,4.25,0.0776672937382424,0.057715373030688355,0.2786885245901639,0.24024024024024027,1.2426766998118783,1.0424839253668083,1.1147540983606556,1.021021021021021,11.4921,10.497600000000002,3.39,3.24,34,24,35,STL,San Diego Padres,Houston Astros,California,7617010,673550,3721.0,1108.8899999999999,61.0,33.3,0,0,64,34,162,162,Luis Garcia,36,1,6,1,3000000,580100,2,4,240.0,244.0,7,15,0.3950617283950617,0.20987654320987653,RP,RP,0.5493827160493827,0.5864197530864198,9,4,3,2,UFA,4624,1156,68,34,3250000,580100,3000000,580100,0.015,0.003,3250000,580100,1736.3889000000001,0.0,41.67,0.0,7000000,3500000,580100,32500000,76100000,7000000,580100,3500000,89,95,0.1521,0.12249999999999998,0.39,0.35,1.4641,0.9801,1.21,0.99,0,1,289,64,17,8,16,1,4,1,14.994165554305921,14.914122846632385,14.994165554305921
WSH,STL,6.2,6.2,2027,2022,2022,2,1,1,1,1,3249,625,57,25,0,0,5,2,1,2,784,144,529,144,23,12,28,12,16.0,18.0625,4.0,4.25,0.0776672937382424,0.057715373030688355,0.2786885245901639,0.24024024024024027,1.2426766998118783,1.0424839253668083,1.1147540983606556,1.021021021021021,11.4921,10.497600000000002,3.39,3.24,21,33,22,STL,Washington Nationals,St. Louis Cardinals,Washington DC,2228404,4617010,3721.0,1108.8899999999999,61.0,33.3,0,0,64,34,162,161,Luis Garcia,36,1,6,1,484596,263762,1,23,211.0,240.0,6,31,0.3950617283950617,0.2111801242236025,SS,RP,0.3395061728395062,0.5527950310559007,9,4,3,2,UFA,4624,1156,68,34,484596,263762,700000,570500,0.004,0.002,700000,570500,1736.3889000000001,0.0,41.67,0.0,7000000,700000,570500,23750000,17000000,700000,570500,3500000,55,89,0.1521,0.12249999999999998,0.39,0.35,1.4641,0.9801,1.21,0.99,1,11,289,64,17,8,16,1,4,1,13.091070833100202,13.458835614025542,13.458835614025542
HOU,STL,6.1,6.2,2027,2022,2022,2,1,1,0,1,3249,17424,57,132,0,0,3,2,2,2,784,3844,529,3249,23,57,28,62,16.0,11.1556,4.0,3.34,0.0776672937382424,0.1036566328428163,0.2786885245901639,0.3219575016097875,1.2426766998118783,1.1563519333413217,1.1147540983606556,1.0753380553766902,11.4921,10.889999999999999,3.39,3.3,25,33,25,STL,Houston Astros,St. Louis Cardinals,Texas,1925050,4617010,3721.0,24118.090000000004,61.0,155.3,0,28,64,30,162,161,Luis Garcia,36,64,6,8,1251500,263762,5,23,244.0,240.0,16,31,0.3950617283950617,0.18633540372670807,SP,RP,0.654320987654321,0.5527950310559007,9,0,3,0,UFA,4624,27889,68,167,1251500,263762,1251500,570500,0.007,0.002,1251500,570500,1736.3889000000001,0.0,41.67,0.0,7000000,1251500,570500,69100000,17000000,1251500,570500,3500000,106,89,0.1521,6.864400000000001,0.39,2.62,1.4641,1.3688999999999998,1.21,1.17,2,11,289,2500,17,50,16,121,4,11,14.039853389853967,14.039853389853967,14.039853389853967
WSH,HOU,6.2,6.1,2027,2027,2022,2,1,1,1,0,3249,625,57,25,0,0,5,5,1,2,784,144,529,144,23,12,28,12,16.0,18.0625,4.0,4.25,0.0776672937382424,0.057715373030688355,0.2786885245901639,0.24024024024024027,1.2426766998118783,1.0424839253668083,1.1147540983606556,1.021021021021021,11.4921,10.497600000000002,3.39,3.24,21,24,22,STL,Washington Nationals,Houston Astros,Washington DC,2228404,673550,3721.0,1108.8899999999999,61.0,33.3,0,0,64,34,162,162,Luis Garcia,36,1,6,1,484596,580100,1,4,211.0,244.0,6,15,0.3950617283950617,0.20987654320987653,SS,RP,0.3395061728395062,0.5864197530864198,9,4,3,2,UFA,4624,1156,68,34,484596,580100,700000,580100,0.004,0.003,700000,580100,1736.3889000000001,0.0,41.67,0.0,7000000,700000,580100,23750000,76100000,700000,580100,3500000,55,95,0.1521,0.12249999999999998,0.39,0.35,1.4641,0.9801,1.21,0.99,1,1,289,64,17,8,16,1,4,1,13.091070833100202,13.458835614025542,13.458835614025542
WSH,STL,6.2,6.2,2027,2022,2022,2,1,1,1,1,3249,17424,57,132,0,0,5,2,1,2,784,3844,529,3249,23,57,28,62,16.0,11.1556,4.0,3.34,0.0776672937382424,0.1036566328428163,0.2786885245901639,0.3219575016097875,1.2426766998118783,1.1563519333413217,1.1147540983606556,1.0753380553766902,11.4921,10.889999999999999,3.39,3.3,21,33,22,STL,Washington Nationals,St. Louis Cardinals,Washington DC,2228404,4617010,3721.0,24118.090000000004,61.0,155.3,0,28,64,30,162,161,Luis Garcia,36,64,6,8,484596,263762,1,23,211.0,240.0,6,31,0.3950617283950617,0.18633540372670807,SS,RP,0.3395061728395062,0.5527950310559007,9,0,3,0,UFA,4624,27889,68,167,484596,263762,700000,570500,0.004,0.002,700000,570500,1736.3889000000001,0.0,41.67,0.0,7000000,700000,570500,23750000,17000000,700000,570500,3500000,55,89,0.1521,6.864400000000001,0.39,2.62,1.4641,1.3688999999999998,1.21,1.17,1,11,289,2500,17,50,16,121,4,11,13.091070833100202,13.458835614025542,13.458835614025542
