Acronimo,Altura,Anio,Anio_de_agente_libre,Anios_de_contrato,Antiguedad,Bateos_en_contra,Bateos_en_contra_2,Bono_por_firma,Cantidad de equipos,Cantidad_agentes_libres,Carreras_en_contra,Carreras_en_contra_2,Carreras_ganadas,Carreras_ganadas_2,Comando,Comando_2,Control,Control_2,Dominio,Dominio_2,ERA,ERA_2,Edad,Edad_al_firmar,Equipo,Equipo_anterior,Estado,Ganancias,Inning_pitched,Inning_pitched_2,Juegos,Juegos totales,Juegos_iniciados,Jugador,Losses,Losses_2,Pago_efectivo,Pennants won,Peso,Playoffs,Posicion,Promedio_victorias,Saves,Saves_2,Status_agente_libre,Strike-outs,Strike-outs_2,Sueldo_ajustado,Sueldo_base,Sueldo_porcentual,Sueldo_regular,TVS,TVS_2,Valor_contrato,Valor_contrato_promedio,Valor_contrato_total,Valor_del_contrato,Valor_promedio_contrato,Victorias,WAR,WAR_2,WHIP,WHIP_2,WS ganadas,Walks,Walks_2,Wins,Wins_2,ln_Sueldo_ajustado,ln_Sueldo_base,ln_Sueldo_regular
CHW,5.8,2022,2024,1,0,9,81,0,2,5,6,36,6,36,1.0,1.0,0.07407407407407407,0.0054869684499314125,0.07407407407407407,0.0054869684499314125,18.0,324.0,34,34,Chicago White Sox,OAK,Illinois,38048779,3.0,9.0,119,162,107,Josh Harrison,0,0,4000000,6,185,11,2B,0.5,0,0,UFA,2,4,4000000,4000000,0.02,4000000,24.46,598.2916,5500000,5500000,63000000,5500000,5500000,81,1.73,2.9929,3.67,13.4689,3,2,4,0,0,15.201804919084164,15.201804919084164,15.201804919084164
CHC,6.2,2022,2024,1,1,101,10201,0,2,11,46,2116,41,1681,3.5,12.25,0.027176753423225675,0.0007385759266268084,0.09511863698128986,0.009047555101178403,3.47,12.0409,33,32,Chicago Cubs,ATL,Illinois,43795155,106.3,11299.689999999999,22,162,22,Drew Smyly,8,64,4250000,17,188,21,SP,0.4567901234567901,0,0,UFA,91,8281,4250000,4250000,0.028,4250000,48.73,2374.6128999999996,5250000,5250000,109707000,5250000,5250000,74,1.86,3.4596000000000005,1.19,1.4161,3,26,676,7,49,15.2624295409006,15.2624295409006,15.2624295409006
SEA,6.3,2022,2023,1,1,5,25,0,1,2,2,4,2,4,1.625,2.640625,0.06683375104427736,0.004466750278648445,0.1086048454469507,0.01179501245455605,1.35,1.8225000000000002,31,30,Seattle Mariners,DET,Washington,17904495,13.3,176.89000000000001,10,162,0,Matt Boyd,0,0,1828544,0,234,5,RP,0.5555555555555556,0,0,UFA,13,169,1828544,5200000,0.016,5200000,0.0,0.0,5200000,5200000,115700000,5200000,5200000,90,0.43,0.18489999999999998,0.98,0.9603999999999999,0,8,64,2,4,14.419030579722032,15.464169183551656,15.464169183551656
NYM,6.0,2022,2024,1,1,56,3136,0,2,6,27,729,23,529,2.84,8.0656,0.045314482508609755,0.0020534023250230993,0.1286931303244517,0.01656192179270631,3.38,11.424399999999999,32,31,New York Mets,CIN,New York,14743157,61.3,3757.6899999999996,59,162,0,Mychal Givens,3,9,1250000,5,230,10,RP,0.6234567901234568,2,4,UFA,71,5041,1250000,3500000,0.005,3500000,32.18,1035.5524,5000000,5000000,259270000,5000000,5000000,101,0.96,0.9216,1.32,1.7424000000000002,2,25,625,7,49,14.038654109278484,15.068273526459642,15.068273526459642
BOS,6.5,2022,2023,1,1,125,15625,0,1,6,67,4489,59,3481,2.945945945945946,8.678597516435355,0.033074103870564045,0.0010938963468408594,0.09743452221328328,0.009493486118930791,4.27,18.232899999999997,42,41,Boston Red Sox,NYM,Massachusetts,71843688,124.3,15450.49,26,162,26,Rich Hill,7,49,5500000,14,221,25,SP,0.4814814814814814,0,0,UFA,109,11881,5500000,5000000,0.026,5500000,29.72,883.2783999999999,5000000,5000000,173000000,5000000,5000000,78,0.85,0.7224999999999999,1.3,1.6900000000000002,9,37,1369,8,64,15.520258650202699,15.424948470398375,15.520258650202699
STL,6.1,2022,2023,1,1,2,4,0,2,4,0,0,0,0,0.0,0.0,0.1111111111111111,0.012345679012345678,0.0,0.0,0.0,0.0,33,32,St. Louis Cardinals,TOR,Missouri,36698867,1.0,1.0,97,162,73,Corey Dickerson,0,0,5000000,23,200,32,LF,0.5740740740740741,0,0,UFA,0,0,5000000,5000000,0.032,5000000,0.0,0.0,5000000,5000000,52700000,5000000,5000000,93,-0.02,0.0004,3.0,9.0,11,1,1,0,0,15.424948470398375,15.424948470398375,15.424948470398375
MIN,6.1,2022,2024,1,0,151,22801,0,1,4,79,6241,76,5776,3.357142857142857,11.270408163265307,0.022222222222222223,0.0004938271604938272,0.0746031746031746,0.005565633660871756,4.89,23.912099999999995,29,29,Minnesota Twins,LAA,Minnesota,29281852,140.0,19600.0,29,162,29,Dylan Bundy,8,64,4000000,6,200,17,SP,0.4814814814814814,0,0,UFA,94,8836,4000000,4000000,0.027,4000000,20.0,400.0,5000000,5000000,116550000,5000000,5000000,78,-0.32,0.1024,1.28,1.6384,3,28,784,8,64,15.201804919084164,15.201804919084164,15.201804919084164
ARI,6.0,2022,2024,1,0,57,3249,0,1,3,33,1089,30,900,2.0,4.0,0.04859730505853766,0.00236169805895257,0.09719461011707532,0.00944679223581028,5.36,28.729600000000005,37,37,Arizona Diamondbacks,PHI,Arizona,74624811,50.3,2530.0899999999997,57,162,0,Ian Kennedy,7,49,4500000,1,205,6,RP,0.4567901234567901,10,100,UFA,44,1936,4500000,4500000,0.052,4500000,2.02,4.0804,4750000,4750000,23250000,4750000,4750000,74,-1.25,1.5625,1.57,2.4649,1,22,484,4,16,15.319587954740548,15.319587954740548,15.319587954740548
ARI,6.0,2022,2024,1,1,122,14884,0,1,3,66,4356,61,3721,1.9615384615384615,3.8476331360946743,0.04302142798047489,0.0018508432654791877,0.08438818565400844,0.007121365877975395,4.09,16.728099999999998,29,28,Arizona Diamondbacks,CHC,Arizona,17217264,134.3,18036.49,27,162,27,Zach Davies,5,25,1500000,1,180,6,SP,0.4567901234567901,0,0,UFA,102,10404,1500000,1500000,0.017,1500000,29.71,882.6841000000001,4500000,1750000,23250000,1750000,4500000,74,0.61,0.3721,1.29,1.6641000000000001,1,52,2704,2,4,14.22097566607244,14.22097566607244,14.22097566607244
COL,6.1,2022,2023,1,0,57,3249,0,1,5,36,1296,30,900,1.4545454545454546,2.115702479338843,0.05200945626477541,0.0027049835409575862,0.07565011820330969,0.005722940384174729,5.75,33.0625,33,33,Colorado Rockies,MIN,Colorado,28609822,47.0,2209.0,53,162,0,Alex Colome,7,49,4100000,1,225,5,RP,0.419753086419753,4,16,UFA,32,1024,4100000,4100000,0.029,4100000,1.87,3.4969000000000006,4100000,4100000,195350000,4100000,4100000,68,-0.89,0.7921,1.68,2.8223999999999996,0,22,484,2,4,15.226497531674536,15.226497531674536,15.226497531674536
NYM,6.5,2022,2023,1,0,48,2304,0,2,6,15,225,15,225,4.9375,24.37890625,0.027059022492812446,0.0007321906982665299,0.13360392355826145,0.017850008390161768,2.06,4.2436,36,36,New York Mets,BOS,New York,42273958,65.7,4316.490000000001,67,162,0,Adam Ottavino,3,9,5000000,5,246,10,RP,0.6234567901234568,3,9,UFA,79,6241,5000000,4000000,0.019,5000000,70.39,4954.7521,4000000,4000000,259270000,4000000,4000000,101,2.14,4.5796,0.98,0.9603999999999999,2,16,256,5,25,15.424948470398375,15.201804919084164,15.424948470398375
TEX,6.0,2022,2023,1,1,178,31684,0,2,8,70,4900,63,3969,2.449275362318841,5.998949800462089,0.039055866870436405,0.001525360737001252,0.09565857247976453,0.009150562488866363,2.89,8.3521,31,30,Texas Rangers,BOS,Texas,34166681,196.3,38533.69,32,162,32,Martin Perez,8,64,4000000,2,200,8,SP,0.419753086419753,0,0,UFA,169,28561,4000000,4000000,0.027,4000000,91.39,8352.1321,4000000,4000000,580700000,4000000,4000000,68,5.17,26.7289,1.26,1.5876000000000001,0,69,4761,12,144,15.201804919084164,15.201804919084164,15.201804919084164
MIN,6.2,2022,2024,1,0,87,7569,0,1,4,56,3136,52,2704,1.75,3.0625,0.0519311911716975,0.0026968486165113922,0.09087958455047061,0.008259098888066137,4.56,20.793599999999998,33,33,Minnesota Twins,TB,Minnesota,37912804,102.7,10547.29,25,162,25,Chris Archer,8,64,2750000,6,195,17,SP,0.4814814814814814,0,0,UFA,84,7056,2750000,2750000,0.019,2750000,19.89,395.6121,3750000,3500000,116550000,3500000,3750000,78,0.0,0.0,1.32,1.7424000000000002,3,48,2304,2,4,14.827111469642754,14.827111469642754,14.827111469642754
LAA,6.4,2022,2023,1,0,17,289,0,5,9,13,169,10,100,2.142857142857143,4.591836734693877,0.04159239453357101,0.0017299272830362277,0.08912655971479502,0.007943543646594923,4.82,23.232400000000002,29,29,Los Angeles Angels,PHI,California,19976033,18.7,349.69,21,162,0,Archie Bradley,1,1,3750000,1,215,10,RP,0.4506172839506173,2,4,UFA,15,225,3750000,3750000,0.021,3750000,0.0,0.0,3750000,3750000,123750000,3750000,3750000,73,-0.46,0.2116,1.29,1.6641000000000001,1,7,49,0,0,15.137266397946593,15.137266397946593,15.137266397946593
COL,6.3,2022,2023,1,0,155,24025,0,1,5,91,8281,87,7569,1.896551724137931,3.596908442330559,0.047039740470397405,0.0022127371835223434,0.08921330089213302,0.007959013056070262,5.72,32.718399999999995,29,29,Colorado Rockies,PIT,Colorado,7355905,137.0,18769.0,27,162,27,Chad Kuhl,11,121,3000000,1,210,5,SP,0.419753086419753,0,0,UFA,110,12100,3000000,3000000,0.021,3000000,8.58,73.6164,3000000,3000000,195350000,3000000,3000000,68,-0.02,0.0004,1.55,2.4025000000000003,0,58,3364,6,36,14.914122846632385,14.914122846632385,14.914122846632385
BOS,6.2,2022,2023,1,0,38,1444,0,1,6,24,576,19,361,3.0588235294117645,9.356401384083044,0.04225702212279393,0.0017856559186862958,0.12925677355207557,0.016707313509092544,3.83,14.6689,30,30,Boston Red Sox,SD,Massachusetts,7489876,44.7,1998.0900000000001,50,162,0,Matthew Strahm,4,16,3000000,14,190,25,RP,0.4814814814814814,4,16,UFA,52,2704,3000000,3000000,0.014,3000000,28.82,830.5924,3000000,3000000,173000000,3000000,3000000,78,0.19,0.0361,1.23,1.5129,9,17,289,4,16,14.914122846632385,14.914122846632385,14.914122846632385
LAD,6.8,2022,2023,1,1,50,2500,0,5,9,20,400,19,361,14.8,219.04000000000002,0.00992063492063492,9.841899722852102e-05,0.14682539682539683,0.02155769715293525,3.05,9.302499999999998,36,35,Los Angeles Dodgers,ATL,California,17041946,56.0,3136.0,60,162,0,Chris Martin,1,1,1684066,25,225,36,RP,0.6851851851851852,2,4,UFA,74,5476,934066,2500000,0.003,3250000,38.02,1445.5204000000003,2750000,2500000,267800000,2500000,2750000,111,0.02,0.0004,0.98,0.9603999999999999,7,5,25,4,16,13.747302378525973,14.73180128983843,14.994165554305921
STL,6.3,2022,2023,1,1,3,9,0,2,4,4,16,4,16,0.0,0.0,0.1111111111111111,0.012345679012345678,0.0,0.0,36.0,1296.0,42,41,St. Louis Cardinals,LAD,Missouri,341810741,1.0,1.0,109,162,80,Albert Pujols,0,0,2600000,23,235,32,DH,0.5740740740740741,0,0,UFA,0,0,2600000,2500000,0.017,2600000,75.43,5689.684900000001,2500000,2500000,52700000,2500000,2500000,93,2.06,4.2436,4.0,16.0,11,1,1,0,0,14.77102200299171,14.73180128983843,14.77102200299171
NYM,6.1,2022,2026,1,0,42,1764,0,2,6,28,784,25,625,2.1923076923076925,4.80621301775148,0.05743317870554451,0.003298570016223012,0.12591119946984758,0.015853630151935746,4.47,19.9809,30,30,New York Mets,NYY,New York,9925396,50.3,2530.0899999999997,55,162,0,Joely Rodriguez,4,16,2650000,5,200,10,RP,0.6234567901234568,0,0,UFA,57,3249,2650000,2000000,0.01,2650000,19.26,370.9476000000001,2000000,2500000,259270000,2500000,2000000,101,-0.25,0.0625,1.35,1.8225000000000002,2,26,676,2,4,14.790070197962406,14.508657738524219,14.790070197962406
STL,6.1,2022,2023,1,1,154,23716,0,2,4,61,3721,54,2916,2.9148936170212765,8.49660479855138,0.03151612686917454,0.0009932662528339055,0.09186615704418964,0.008439390810067714,2.93,8.584900000000001,33,32,St. Louis Cardinals,SF,Missouri,51158111,165.7,27456.489999999998,32,162,32,Jose Quintana,7,49,714285,23,220,32,SP,0.5740740740740741,0,0,UFA,137,18769,714285,2000000,0.005,2000000,71.04,5046.681600000001,2000000,2000000,52700000,2000000,2000000,93,1.98,3.9204,1.21,1.4641,11,47,2209,6,36,13.479037321342561,14.508657738524219,14.508657738524219
CIN,6.3,2022,2023,1,0,61,3721,0,2,4,37,1369,34,1156,1.8181818181818181,3.305785123966942,0.0588550026752274,0.003463911339901024,0.10700909577314073,0.011450946578185205,4.91,24.1081,33,33,Cincinnati Reds,MIL,Ohio,7951845,62.3,3881.2899999999995,66,162,0,Hunter Strickland,3,9,1825000,10,225,16,RP,0.382716049382716,7,49,UFA,60,3600,1825000,1825000,0.016,1825000,10.2,104.03999999999999,1825000,1825000,14825000,1825000,1825000,62,0.0,0.0,1.51,2.2801,5,33,1089,3,9,14.417090544998729,14.417090544998729,14.417090544998729
DET,6.2,2022,2023,1,1,45,2025,0,1,4,39,1521,34,1156,2.2758620689655173,5.179548156956005,0.05489305318947567,0.0030132472884626046,0.12492901760363428,0.015607259439409165,5.22,27.248399999999997,29,28,Detroit Tigers,MIL,Michigan,11997212,58.7,3445.6900000000005,41,162,3,Daniel Norris,4,16,700000,11,185,16,RP,0.4074074074074074,0,0,UFA,66,4356,700000,700000,0.005,700000,0.0,0.0,1750000,700000,235500000,700000,1750000,66,-0.89,0.7921,1.26,1.5876000000000001,4,29,841,2,4,13.458835614025542,13.458835614025542,13.458835614025542
WSH,6.6,2022,2023,1,1,54,2916,0,1,5,33,1089,31,961,2.740740740740741,7.511659807956105,0.04524886877828055,0.002047460125714052,0.1240154181330652,0.015379823934718997,4.21,17.7241,36,35,Washington Nationals,LAA,Washington DC,42711359,66.3,4395.69,69,162,0,Steve Cishek,4,16,2000000,1,215,6,RP,0.3395061728395062,1,1,UFA,74,5476,2000000,1750000,0.016,2000000,17.51,306.60010000000005,1750000,1750000,23750000,1750000,1750000,55,0.25,0.0625,1.22,1.4884,1,27,729,1,1,14.508657738524219,14.375126345899696,14.508657738524219
ATL,6.1,2022,2023,1,0,0,0,0,1,6,0,0,0,0,1.0,1.0,0.1111111111111111,0.012345679012345678,0.1111111111111111,0.012345679012345678,0.0,0.0,32,32,Atlanta Braves,ATL,Georgia,7867332,1.0,1.0,37,162,26,Ehire Adrianza,0,0,535730,18,195,28,SS,0.6234567901234568,0,0,UFA,1,1,535730,1500000,0.003,1500000,0.0,0.0,1500000,1500000,61250000,1500000,1500000,101,-0.53,0.28090000000000004,1.0,1.0,4,1,1,0,0,13.1913855817944,14.22097566607244,14.22097566607244
WSH,6.2,2022,2023,1,0,1,1,0,1,5,0,0,0,0,inf,inf,0.0,0.0,0.12578616352201258,0.01582215893358649,0.0,0.0,35,35,Washington Nationals,SEA,Washington DC,23372407,5.3,28.09,6,162,0,Sean Doolittle,0,0,1500000,1,204,6,RP,0.3395061728395062,0,0,UFA,6,36,1500000,1500000,0.012,1500000,0.0,0.0,1500000,1500000,23750000,1500000,1500000,55,0.37,0.1369,0.19,0.0361,1,0,0,0,0,14.22097566607244,14.22097566607244,14.22097566607244
KC,6.4,2022,2026,1,1,50,2500,0,2,2,25,625,22,484,6.0,36.0,0.018140589569160998,0.00032908098991675283,0.10884353741496598,0.011846915637003099,4.04,16.3216,29,28,Kansas City Royals,ARI,Missouri,2855064,49.0,2401.0,47,162,0,Taylor Clarke,1,1,975000,4,217,9,RP,0.4012345679012346,3,9,UFA,48,2304,975000,975000,0.011,975000,0.0,0.0,975000,975000,13975000,975000,975000,65,0.55,0.30250000000000005,1.18,1.3923999999999999,2,8,64,3,9,13.790192749979985,13.790192749979985,13.790192749979985
TB,6.3,2022,2027,1,0,31,961,0,2,4,12,144,11,121,4.411764705882353,19.463667820069208,0.029840266807091457,0.0008904415231184041,0.13164823591363878,0.017331258019173092,1.56,2.4336,30,30,Tampa Bay Rays,CHC,Florida,2360844,63.3,4006.8899999999994,67,162,0,Jason Adam,3,9,900000,2,229,8,RP,0.5308641975308642,8,64,UFA,75,5625,900000,900000,0.009,900000,93.28,8701.1584,900000,900000,18900000,900000,900000,86,2.68,7.182400000000001,0.76,0.5776,0,17,289,2,4,13.710150042306449,13.710150042306449,13.710150042306449
ATL,6.2,2022,2023,1,0,71,5041,0,1,6,34,1156,29,841,3.7,13.690000000000001,0.0320666987333654,0.0010282731676564182,0.11864678531345199,0.014077059665216368,3.76,14.137599999999999,38,38,Atlanta Braves,ATL,Georgia,23183342,69.3,4802.49,60,162,1,Jesse Chavez,3,9,247248,18,175,28,RP,0.6234567901234568,0,0,UFA,74,5476,247248,1250000,0.001,1250000,32.1,1030.41,750000,1250000,61250000,1250000,750000,101,-0.08,0.0064,1.31,1.7161000000000002,4,20,400,4,16,12.418147160473476,14.038654109278484,14.038654109278484
MIL,6.0,2022,2025,1,0,35,1225,0,1,5,25,625,21,441,3.6666666666666665,13.444444444444443,0.029175784099197664,0.0008512263778029952,0.10697787503039144,0.011444265746018048,4.14,17.139599999999998,29,29,Milwaukee Brewers,SF,Wisconsin,2343939,45.7,2088.4900000000002,45,162,0,Trevor Gott,4,16,725000,1,185,8,RP,0.5308641975308642,0,0,UFA,44,1936,725000,725000,0.006,725000,0.0,0.0,0,725000,13625000,725000,0,86,-0.03,0.0009,1.03,1.0609,0,12,144,3,9,13.493926933836812,13.493926933836812,13.493926933836812
SF,6.6,2022,2028,1,0,6,36,0,5,7,6,36,6,36,2.5,6.25,0.05108556832694764,0.002609735291287236,0.1277139208173691,0.016310845570545223,6.23,38.812900000000006,28,28,San Francisco Giants,LAD,California,404221,8.7,75.68999999999998,10,162,0,Andrew Vasquez,0,0,8792,23,228,27,RP,0.5,0,0,UFA,10,100,8792,800000,0.0,800000,0.0,0.0,0,800000,140700000,800000,0,81,-0.15,0.0225,1.15,1.3224999999999998,8,4,16,0,0,9.081597496083457,13.592367006650065,13.592367006650065
