Acronimo_t,Acronimo_t_1,Altura_t,Altura_t_1,Anio_de_agente_libre_t,Anio_de_agente_libre_t_1,Anio_t,Anios_de_contrato,Anios_de_contrato_t,Anios_de_contrato_t_1,Antiguedad_t,Antiguedad_t_1,At_bats_2_t,At_bats_2_t_1,At_bats_t,At_bats_t_1,Bateos_2_t,Bateos_2_t_1,Bateos_promedio_2_t,Bateos_promedio_2_t_1,Bateos_promedio_t,Bateos_promedio_t_1,Bateos_t,Bateos_t_1,Bono_por_firma_t,Bono_por_firma_t_1,Cantidad_agentes_libres_t,Cantidad_agentes_libres_t_1,Cantidad_de_equipos_t,Cantidad_de_equipos_t_1,Dobles_2_t,Dobles_2_t_1,Dobles_t,Dobles_t_1,Edad_al_firmar_t,Edad_al_firmar_t_1,Edad_t,Equipo_anterior,Equipo_t,Equipo_t_1,Estado_t,Ganancias_t,Ganancias_t_1,Home_runs_2_t,Home_runs_2_t_1,Home_runs_t,Home_runs_t_1,Juegos_iniciados_2_t,Juegos_iniciados_2_t_1,Juegos_iniciados_t,Juegos_iniciados_t_1,Juegos_t,Juegos_t_1,Juegos_totales_t,Juegos_totales_t_1,Jugador,Pago_efectivo_t,Pago_efectivo_t_1,Pennants_won_t,Pennants_won_t_1,Peso_t,Peso_t_1,Playoffs_t,Playoffs_t_1,Porcentaje_On_base_plus_slugging_2_t,Porcentaje_On_base_plus_slugging_2_t_1,Porcentaje_On_base_plus_slugging_t,Porcentaje_On_base_plus_slugging_t_1,Porcentaje_juegos_iniciados_2_t,Porcentaje_juegos_iniciados_2_t_1,Porcentaje_juegos_iniciados_t,Porcentaje_juegos_iniciados_t_1,Porcentaje_juegos_t,Porcentaje_juegos_t_1,Porcentaje_on_base_2_t,Porcentaje_on_base_2_t_1,Porcentaje_on_base_t,Porcentaje_on_base_t_1,Porcentaje_slugging_2_t,Porcentaje_slugging_2_t_1,Porcentaje_slugging_t,Porcentaje_slugging_t_1,Posicion_t,Posicion_t_1,Promedio_victorias_t,Promedio_victorias_t_1,Runs_batted_in_2_t,Runs_batted_in_2_t_1,Runs_batted_in_t,Runs_batted_in_t_1,Status_agente_libre,Sueldo_ajustado_t,Sueldo_ajustado_t_1,Sueldo_base_t,Sueldo_base_t_1,Sueldo_porcentual_t,Sueldo_porcentual_t_1,Sueldo_regular_t,Sueldo_regular_t_1,TVS_2_t,TVS_2_t_1,TVS_t,TVS_t_1,Triples_2_t,Triples_2_t_1,Triples_t,Triples_t_1,Valor_contrato,Valor_contrato_promedio_t,Valor_contrato_promedio_t_1,Valor_contrato_total_t,Valor_contrato_total_t_1,Valor_del_contrato_t,Valor_del_contrato_t_1,Valor_promedio_contrato,Victorias_t,Victorias_t_1,WAR_2_t,WAR_2_t_1,WAR_t,WAR_t_1,WS_ganadas_t,WS_ganadas_t_1,ln_Sueldo_ajustado_t,ln_Sueldo_base_t,ln_Sueldo_regular_t
MIL,WSH,6.2,6.2,2015,2013,2013,2,2,1,0,0,289,36,17,6,1,4,0.0034809999999999997,0.11088900000000002,0.059,0.333,1,2,150000,0,7,6,1,1,0,0,0,0,30,29,30,WSH,Milwaukee Brewers,Washington Nationals,Wisconsin,11140000,8240000,0,0,0,0,100,1,10,1,43,45,162,162,Tom Gorzelanny,2900000,3000000,1,1,210.0,210.0,4,2,0.013923999999999999,0.580644,0.118,0.762,0.0038439999999999998,3.6e-05,0.062,0.006,0.265,0.278,0.0034809999999999997,0.18404099999999998,0.059,0.429,0.0034809999999999997,0.11088900000000002,0.059,0.333,RP,RP,0.4567901234567901,0.6049382716049383,0,1,0,1,UFA,2750000,3000000,2600000,3000000,0.031,0.031,2750000,3000000,0.0,0.0,0.0,0.0,0,0,0,0,5700000,2850000,3000000,43300000,18650000,5700000,3000000,2850000,74,98,0.09,1.1236000000000002,0.3,1.06,0,0,14.827111469642754,14.77102200299171,14.827111469642754
MIL,WSH,6.2,6.2,2015,0,2013,2,2,1,0,0,289,36,17,6,1,4,0.0034809999999999997,0.11088900000000002,0.059,0.333,1,2,150000,0,7,6,1,1,0,0,0,0,30,28,30,WSH,Milwaukee Brewers,Washington Nationals,Wisconsin,11140000,5240000,0,0,0,0,100,1,10,1,43,45,162,162,Tom Gorzelanny,2900000,2100000,1,1,210.0,210.0,4,2,0.013923999999999999,0.580644,0.118,0.762,0.0038439999999999998,3.6e-05,0.062,0.006,0.265,0.278,0.0034809999999999997,0.18404099999999998,0.059,0.429,0.0034809999999999997,0.11088900000000002,0.059,0.333,RP,RP,0.4567901234567901,0.6049382716049383,0,1,0,1,UFA,2750000,2100000,2600000,2100000,0.031,0.028,2750000,2100000,0.0,0.0,0.0,0.0,0,0,0,0,5700000,2850000,2100000,43300000,18650000,5700000,2100000,2850000,74,98,0.09,1.1236000000000002,0.3,1.06,0,0,14.827111469642754,14.77102200299171,14.827111469642754
WSH,NYM,6.0,6.0,2015,2013,2013,2,2,1,1,1,24649,142129,157,377,900,9801,0.036481,0.06916900000000001,0.191,0.263,30,99,0,0,11,7,1,2,25,625,5,25,32,31,33,NYM,Washington Nationals,New York Mets,Washington DC,10238000,7738000,100,400,10,20,1296,7396,36,86,85,134,162,162,Scott Hairston,1161202,1100000,1,5,204.0,204.0,2,8,0.42380100000000004,0.6448090000000001,0.651,0.803,0.049284,0.281961,0.222,0.531,0.525,0.827,0.056169,0.089401,0.237,0.299,0.171396,0.254016,0.414,0.504,RF,RF,0.5308641975308642,0.4567901234567901,676,3249,26,57,UFA,1161202,1100000,2500000,1100000,0.01,0.011,2500000,1100000,0.0,1366.0416,0.0,36.96,0,9,0,3,5000000,2500000,1100000,67000000,20400000,5000000,1100000,2500000,86,74,3.85329732893367,4.064018289190207,1.9629817444219062,2.015941043083901,0,2,13.964966233487312,14.73180128983843,14.73180128983843
WSH,NYM,6.0,6.0,2015,2012,2013,2,2,1,1,1,24649,142129,157,377,900,9801,0.036481,0.06916900000000001,0.191,0.263,30,99,0,0,11,7,1,2,25,625,5,25,32,30,33,NYM,Washington Nationals,New York Mets,Washington DC,10238000,6638000,100,400,10,20,1296,7396,36,86,85,134,162,162,Scott Hairston,1161202,1100000,1,5,204.0,204.0,2,8,0.42380100000000004,0.6448090000000001,0.651,0.803,0.049284,0.281961,0.222,0.531,0.525,0.827,0.056169,0.089401,0.237,0.299,0.171396,0.254016,0.414,0.504,RF,RF,0.5308641975308642,0.4567901234567901,676,3249,26,57,UFA,1161202,1100000,2500000,1100000,0.01,0.008,2500000,1100000,0.0,1366.0416,0.0,36.96,0,9,0,3,5000000,2500000,1100000,67000000,20400000,5000000,1100000,2500000,86,74,3.85329732893367,4.064018289190207,1.9629817444219062,2.015941043083901,0,2,13.964966233487312,14.73180128983843,14.73180128983843
BOS,TEX,6.1,6.1,0,0,2013,1,1,1,0,0,248004,123904,498,352,16641,6400,0.067081,0.051529000000000005,0.259,0.227,129,80,0,0,10,4,1,2,1444,81,38,9,31,29,31,TEX,Boston Red Sox,Texas Rangers,Massachusetts,34620000,12220000,529,576,23,24,17161,10404,131,102,139,108,162,162,Mike Napoli,13000000,5800000,13,2,225.0,225.0,21,6,0.7089639999999999,0.659344,0.842,0.812,0.6544810000000001,0.39690000000000003,0.809,0.63,0.858,0.667,0.1296,0.11764900000000002,0.36,0.343,0.23232399999999997,0.21996099999999996,0.482,0.469,1B,1B,0.5987654320987654,0.5740740740740741,8464,3136,92,56,UFA,13000000,5800000,5000000,5800000,0.076,0.056,13000000,5800000,7682.522500000001,2404.9216,87.65,49.04,4,4,2,2,5000000,5000000,5800000,130700000,19000000,5000000,5800000,5000000,97,93,13.987600000000002,3.0976,3.74,1.76,8,0,16.38045991542581,15.424948470398375,16.38045991542581
BOS,TEX,6.1,6.1,0,0,2013,1,1,1,0,0,248004,123904,498,352,16641,6400,0.067081,0.051529000000000005,0.259,0.227,129,80,0,0,10,4,1,2,1444,81,38,9,31,30,31,TEX,Boston Red Sox,Texas Rangers,Massachusetts,34620000,21620000,529,576,23,24,17161,10404,131,102,139,108,162,162,Mike Napoli,13000000,9400000,13,2,225.0,225.0,21,6,0.7089639999999999,0.659344,0.842,0.812,0.6544810000000001,0.39690000000000003,0.809,0.63,0.858,0.667,0.1296,0.11764900000000002,0.36,0.343,0.23232399999999997,0.21996099999999996,0.482,0.469,1B,1B,0.5987654320987654,0.5740740740740741,8464,3136,92,56,UFA,13000000,9400000,5000000,9400000,0.076,0.068,13000000,9400000,7682.522500000001,2404.9216,87.65,49.04,4,4,2,2,5000000,5000000,9400000,130700000,19000000,5000000,9400000,5000000,97,93,13.987600000000002,3.0976,3.74,1.76,8,0,16.38045991542581,15.424948470398375,16.38045991542581
MIN,NYM,6.7,6.7,2014,0,2013,1,1,1,1,1,1,36,1,6,0,1,0.0,0.027889000000000004,0.0,0.167,0,1,0,0,7,7,1,2,0,1,0,1,28,26,29,NYM,Minnesota Twins,New York Mets,Minnesota,19362500,9675000,0,0,0,0,841,9,29,3,29,3,162,162,Mike Pelfrey,4000000,3925000,6,5,240.0,240.0,14,8,0.0,0.25,0.0,0.5,0.032041,0.000361,0.179,0.019,0.179,0.019,0.0,0.027889000000000004,0.0,0.167,0.0,0.11088900000000002,0.0,0.333,RP,RP,0.4074074074074074,0.4567901234567901,0,0,0,0,UFA,4000000,3925000,4000000,3925000,0.049,0.028,4000000,3925000,0.0,0.0,0.0,0.0,0,0,0,0,4000000,4000000,3925000,15515000,20400000,4000000,3925000,4000000,66,74,0.028900000000000006,0.6561000000000001,0.17,0.81,3,2,15.201804919084164,15.201804919084164,15.201804919084164
MIN,NYM,6.7,6.7,2014,2013,2013,1,1,1,1,1,1,36,1,6,0,1,0.0,0.027889000000000004,0.0,0.167,0,1,0,0,7,7,1,2,0,1,0,1,28,27,29,NYM,Minnesota Twins,New York Mets,Minnesota,19362500,15362500,0,0,0,0,841,9,29,3,29,3,162,162,Mike Pelfrey,4000000,5687500,6,5,240.0,240.0,14,8,0.0,0.25,0.0,0.5,0.032041,0.000361,0.179,0.019,0.179,0.019,0.0,0.027889000000000004,0.0,0.167,0.0,0.11088900000000002,0.0,0.333,RP,RP,0.4074074074074074,0.4567901234567901,0,0,0,0,UFA,4000000,5687500,4000000,5687500,0.049,0.054,4000000,5687500,0.0,0.0,0.0,0.0,0,0,0,0,4000000,4000000,5687500,15515000,20400000,4000000,5687500,4000000,66,74,0.028900000000000006,0.6561000000000001,0.17,0.81,3,2,15.201804919084164,15.201804919084164,15.201804919084164
ATL,STL,6.2,6.2,2015,2012,2013,2,2,1,0,0,14641,30276,121,174,1156,2401,0.07896100000000002,0.07952399999999998,0.281,0.282,34,49,0,0,3,5,1,2,64,64,8,8,33,31,33,DET,Atlanta Braves,St. Louis Cardinals,Georgia,14527322,11907322,1,4,1,2,1089,2601,33,51,47,63,162,162,Gerald Laird,1500000,1100000,18,23,218.0,218.0,23,26,0.546121,0.5041,0.739,0.71,0.04161599999999999,0.09922500000000001,0.204,0.315,0.29,0.389,0.134689,0.11356900000000002,0.367,0.337,0.138384,0.139876,0.372,0.374,C,C,0.5925925925925926,0.5432098765432098,169,121,13,11,UFA,1500000,1100000,1500000,1100000,0.016,0.009,1500000,1100000,0.0,0.0,0.0,0.0,0,1,0,1,3000000,1500000,1100000,77250000,40850000,3000000,1100000,1500000,96,88,3.85329732893367,4.064018289190207,1.9629817444219062,2.015941043083901,3,11,14.22097566607244,14.22097566607244,14.22097566607244
ATL,DET,6.2,6.2,2015,2013,2013,2,2,1,0,0,14641,30276,121,174,1156,2401,0.07896100000000002,0.07952399999999998,0.281,0.282,34,49,0,0,3,3,1,1,64,64,8,8,33,32,33,DET,Atlanta Braves,Detroit Tigers,Georgia,14527322,13027322,1,4,1,2,1089,2601,33,51,47,63,162,162,Gerald Laird,1500000,1120000,18,11,218.0,218.0,23,14,0.546121,0.5041,0.739,0.71,0.04161599999999999,0.09922500000000001,0.204,0.315,0.29,0.389,0.134689,0.11356900000000002,0.367,0.337,0.138384,0.139876,0.372,0.374,C,C,0.5925925925925926,0.5432098765432098,169,121,13,11,UFA,1500000,1000000,1500000,1000000,0.016,0.007,1500000,1000000,0.0,0.0,0.0,0.0,0,1,0,1,3000000,1500000,1000000,77250000,221000000,3000000,1000000,1500000,96,88,3.85329732893367,4.064018289190207,1.9629817444219062,2.015941043083901,3,4,14.22097566607244,14.22097566607244,14.22097566607244
ARI,NYY,6.233201581027661,6.241500000000008,2014,2012,2013,1,1,1,0,0,51984,77284,228,278,4096,6084,0.07896100000000002,0.07896100000000002,0.281,0.281,64,78,0,0,7,9,1,2,196,144,14,12,35,33,35,NYY,Arizona Diamondbacks,New York Yankees,Arizona,90507660,85707660,81,256,9,16,2809,5329,53,73,80,113,162,162,Eric Chavez,3000000,1500000,1,40,208.0,208.0,5,50,0.6561000000000001,0.7140249999999999,0.81,0.845,0.10692900000000001,0.203401,0.327,0.451,0.494,0.698,0.11022400000000002,0.12110399999999999,0.332,0.348,0.228484,0.24601599999999998,0.478,0.496,3B,3B,0.5,0.5864197530864198,1936,1369,44,37,UFA,3000000,1500000,3000000,1500000,0.034,0.007,3000000,1500000,0.0,1369.0,0.0,37.0,4,0,2,0,3000000,3000000,1500000,54650000,9100000,3000000,1500000,3000000,81,95,3.85329732893367,4.064018289190207,1.9629817444219062,2.015941043083901,1,27,14.914122846632385,14.914122846632385,14.914122846632385
ARI,NYY,6.233201581027661,6.241500000000008,2014,2013,2013,1,1,1,0,0,51984,77284,228,278,4096,6084,0.07896100000000002,0.07896100000000002,0.281,0.281,64,78,0,0,7,9,1,2,196,144,14,12,35,34,35,NYY,Arizona Diamondbacks,New York Yankees,Arizona,90507660,87507660,81,256,9,16,2809,5329,53,73,80,113,162,162,Eric Chavez,3000000,1800000,1,40,208.0,208.0,5,50,0.6561000000000001,0.7140249999999999,0.81,0.845,0.10692900000000001,0.203401,0.327,0.451,0.494,0.698,0.11022400000000002,0.12110399999999999,0.332,0.348,0.228484,0.24601599999999998,0.478,0.496,3B,3B,0.5,0.5864197530864198,1936,1369,44,37,UFA,3000000,1800000,3000000,900000,0.034,0.008,3000000,1800000,0.0,1369.0,0.0,37.0,4,0,2,0,3000000,3000000,900000,54650000,9100000,3000000,900000,3000000,81,95,3.85329732893367,4.064018289190207,1.9629817444219062,2.015941043083901,1,27,14.914122846632385,14.914122846632385,14.914122846632385
SD,WSH,6.1,6.1,2014,2012,2013,1,1,2,0,1,1764,1024,42,32,25,81,0.014160999999999998,0.07896100000000002,0.119,0.281,5,9,0,0,3,6,5,1,1,9,1,3,34,31,34,SD,San Diego Padres,Washington Nationals,California,42000000,36000000,0,0,0,0,400,484,20,22,21,24,162,162,Jason Marquis,3000000,7500000,2,1,210.0,210.0,5,2,0.06864400000000001,0.45968400000000004,0.262,0.678,0.015375999999999999,0.018496000000000002,0.124,0.136,0.13,0.148,0.014160999999999998,0.091809,0.119,0.303,0.020448999999999995,0.140625,0.143,0.375,SP,SP,0.4691358024691358,0.6049382716049383,4,1,2,1,UFA,3000000,7500000,3000000,7500000,0.041,0.1,3000000,7500000,141.37210000000002,109.20249999999999,11.89,10.45,0,0,0,0,3000000,3000000,7500000,3550000,18650000,3000000,15000000,3000000,76,98,3.85329732893367,4.064018289190207,1.9629817444219062,2.015941043083901,0,0,14.914122846632385,14.914122846632385,14.914122846632385
SD,MIN,6.1,6.1,2014,2013,2013,1,1,1,0,0,1764,1024,42,32,25,81,0.014160999999999998,0.07896100000000002,0.119,0.281,5,9,0,0,3,4,5,1,1,9,1,3,34,33,34,SD,San Diego Padres,Minnesota Twins,California,42000000,39000000,0,0,0,0,400,484,20,22,21,24,162,162,Jason Marquis,3000000,3000000,2,6,210.0,210.0,5,14,0.06864400000000001,0.45968400000000004,0.262,0.678,0.015375999999999999,0.018496000000000002,0.124,0.136,0.13,0.148,0.014160999999999998,0.091809,0.119,0.303,0.020448999999999995,0.140625,0.143,0.375,SP,SP,0.4691358024691358,0.4074074074074074,4,1,2,1,UFA,3000000,3000000,3000000,3000000,0.041,0.028,3000000,3000000,141.37210000000002,109.20249999999999,11.89,10.45,0,0,0,0,3000000,3000000,3000000,3550000,32750000,3000000,3000000,3000000,76,66,3.85329732893367,4.064018289190207,1.9629817444219062,2.015941043083901,0,3,14.914122846632385,14.914122846632385,14.914122846632385
KC,TB,6.233201581027661,6.241500000000008,0,2013,2013,1,1,1,1,1,78400,247009,280,497,3364,9604,0.042849,0.038809,0.207,0.197,58,98,0,0,5,4,2,2,169,289,13,17,34,33,35,TB,Kansas City Royals,Tampa Bay Rays,Missouri,51451968,48476996,64,361,8,19,6400,18225,80,135,89,160,162,162,Carlos Pena,74972,7250000,2,1,214.14778325123152,215.16189000774594,7,3,0.44622400000000007,0.46785600000000005,0.668,0.684,0.244036,0.693889,0.494,0.833,0.549,0.988,0.10304100000000001,0.10890000000000001,0.321,0.33,0.11971599999999999,0.12531599999999998,0.346,0.354,1B,1B,0.5308641975308642,0.5555555555555556,625,3721,25,61,UFA,74972,7250000,490000,7250000,0.001,0.104,490000,7250000,0.0,353.81609999999995,0.0,18.81,1,4,1,2,2900000,490000,7250000,26100000,15950000,490000,7250000,2900000,86,90,3.85329732893367,0.3844,1.9629817444219062,0.62,1,0,11.224869989478876,13.102160670086809,13.102160670086809
KC,CHC,6.233201581027661,6.241500000000008,0,2012,2013,1,1,1,1,1,78400,247009,280,497,3364,9604,0.042849,0.038809,0.207,0.197,58,98,0,0,5,3,2,2,169,289,13,17,34,32,35,TB,Kansas City Royals,Chicago Cubs,Missouri,51451968,41226996,64,361,8,19,6400,18225,80,135,89,160,162,162,Carlos Pena,74972,9959996,2,17,214.14778325123152,215.16189000774594,7,16,0.44622400000000007,0.46785600000000005,0.668,0.684,0.244036,0.693889,0.494,0.833,0.549,0.988,0.10304100000000001,0.10890000000000001,0.321,0.33,0.11971599999999999,0.12531599999999998,0.346,0.354,1B,1B,0.5308641975308642,0.3765432098765432,625,3721,25,61,UFA,74972,9959996,490000,9959996,0.001,0.072,490000,9959996,0.0,353.81609999999995,0.0,18.81,1,4,1,2,2900000,490000,10000000,26100000,14150000,490000,10000000,2900000,86,61,3.85329732893367,0.3844,1.9629817444219062,0.62,1,2,11.224869989478876,13.102160670086809,13.102160670086809
TEX,CHC,6.1,6.1,2014,0,2013,1,1,1,1,1,26569,104976,163,324,1600,4096,0.060024999999999995,0.039204,0.245,0.198,40,64,0,0,12,3,2,2,81,144,9,12,29,27,30,TEX,Texas Rangers,Chicago Cubs,Texas,11981000,4931000,81,121,9,11,2401,8649,49,93,54,99,162,162,Geovany Soto,2750000,3000000,2,17,220.0,220.0,6,16,0.6304360000000001,0.37576899999999996,0.794,0.613,0.09060099999999999,0.32947599999999994,0.301,0.574,0.331,0.611,0.10758400000000001,0.0729,0.328,0.27,0.21715600000000002,0.11764900000000002,0.466,0.343,C,C,0.5617283950617284,0.3765432098765432,484,1521,22,39,UFA,2750000,3000000,2750000,3000000,0.02,0.022,2750000,3000000,0.0,81.1801,0.0,9.01,0,1,0,1,2750000,2750000,3000000,33750000,14150000,2750000,3000000,2750000,91,61,2.1025,0.016900000000000002,1.45,0.13,0,2,14.827111469642754,14.827111469642754,14.827111469642754
TEX,CHC,6.1,6.1,2014,2013,2013,1,1,1,1,1,26569,104976,163,324,1600,4096,0.060024999999999995,0.039204,0.245,0.198,40,64,0,0,12,3,2,2,81,144,9,12,29,28,30,TEX,Texas Rangers,Chicago Cubs,Texas,11981000,9231000,81,121,9,11,2401,8649,49,93,54,99,162,162,Geovany Soto,2750000,4300000,2,17,220.0,220.0,6,16,0.6304360000000001,0.37576899999999996,0.794,0.613,0.09060099999999999,0.32947599999999994,0.301,0.574,0.331,0.611,0.10758400000000001,0.0729,0.328,0.27,0.21715600000000002,0.11764900000000002,0.466,0.343,C,C,0.5617283950617284,0.3765432098765432,484,1521,22,39,UFA,2750000,4300000,2750000,4300000,0.02,0.037,2750000,4300000,0.0,81.1801,0.0,9.01,0,1,0,1,2750000,2750000,4300000,33750000,14150000,2750000,4300000,2750000,91,61,2.1025,0.016900000000000002,1.45,0.13,0,2,14.827111469642754,14.827111469642754,14.827111469642754
SEA,PHI,6.2,6.2,2014,2012,2013,1,1,3,1,3,205209,147456,453,384,12100,8464,0.059049,0.0576,0.243,0.24,110,92,0,666668,10,7,1,2,400,361,20,19,40,36,41,NYY,Seattle Mariners,Philadelphia Phillies,Washington,63675000,59825000,841,361,29,19,13924,9801,118,99,123,130,162,162,Raul Ibanez,2750000,12166668,0,7,225.0,225.0,4,14,0.6320250000000001,0.579121,0.795,0.761,0.529984,0.37332099999999996,0.728,0.611,0.759,0.803,0.094249,0.094864,0.307,0.308,0.238144,0.205209,0.488,0.453,DH,DH,0.4382716049382716,0.5,4225,3844,65,62,UFA,2750000,12166668,2750000,11500000,0.033,0.072,2750000,12166668,3069.16,1332.9800999999998,55.4,36.51,4,9,2,3,2750000,2750000,10500000,28400000,57650000,2750000,31500000,2750000,71,81,0.5184,0.2025,0.72,0.45,0,2,14.827111469642754,14.827111469642754,14.827111469642754
SEA,NYY,6.2,6.2,2014,2013,2013,1,1,1,1,1,205209,147456,453,384,12100,8464,0.059049,0.0576,0.243,0.24,110,92,0,0,10,9,1,2,400,361,20,19,40,39,41,NYY,Seattle Mariners,New York Yankees,Washington,63675000,60925000,841,361,29,19,13924,9801,118,99,123,130,162,162,Raul Ibanez,2750000,1100000,0,40,225.0,225.0,4,50,0.6320250000000001,0.579121,0.795,0.761,0.529984,0.37332099999999996,0.728,0.611,0.759,0.803,0.094249,0.094864,0.307,0.308,0.238144,0.205209,0.488,0.453,DH,DH,0.4382716049382716,0.5864197530864198,4225,3844,65,62,UFA,2750000,1100000,2750000,1100000,0.033,0.005,2750000,1100000,3069.16,1332.9800999999998,55.4,36.51,4,9,2,3,2750000,2750000,1100000,28400000,9100000,2750000,1100000,2750000,71,95,0.5184,0.2025,0.72,0.45,0,27,14.827111469642754,14.827111469642754,14.827111469642754
PHI,WSH,6.4,6.4,0,0,2013,1,1,1,0,0,441,81,21,9,16,1,0.036481,0.012321,0.191,0.111,4,1,0,0,6,6,2,1,1,0,1,0,28,26,28,WSH,Philadelphia Phillies,Washington Nationals,Pennsylvania,0,0,0,0,0,0,196,36,14,6,14,6,162,162,John Lannan,0,0,7,1,235.0,235.0,14,2,0.249001,0.096721,0.499,0.311,0.007395999999999999,0.0013689999999999998,0.086,0.037,0.086,0.037,0.068121,0.04000000000000001,0.261,0.2,0.05664399999999999,0.012321,0.238,0.111,RP,RP,0.4506172839506173,0.6049382716049383,1,0,1,0,UFA,2500000,2750000,2500000,2750000,0.015,0.037,2500000,2750000,0.0,0.0,0.0,0.0,0,0,0,0,2500000,2500000,2750000,16350000,18650000,2500000,2750000,2500000,73,98,3.85329732893367,0.11560000000000002,1.9629817444219062,0.34,2,0,14.73180128983843,14.73180128983843,14.73180128983843
PHI,WSH,6.4,6.4,0,2013,2013,1,1,1,0,0,441,81,21,9,16,1,0.036481,0.012321,0.191,0.111,4,1,0,0,6,6,2,1,1,0,1,0,28,27,28,WSH,Philadelphia Phillies,Washington Nationals,Pennsylvania,0,0,0,0,0,0,196,36,14,6,14,6,162,162,John Lannan,0,0,7,1,235.0,235.0,14,2,0.249001,0.096721,0.499,0.311,0.007395999999999999,0.0013689999999999998,0.086,0.037,0.086,0.037,0.068121,0.04000000000000001,0.261,0.2,0.05664399999999999,0.012321,0.238,0.111,RP,RP,0.4506172839506173,0.6049382716049383,1,0,1,0,UFA,2500000,5000000,2500000,5000000,0.015,0.051,2500000,5000000,0.0,0.0,0.0,0.0,0,0,0,0,2500000,2500000,5000000,16350000,18650000,2500000,5000000,2500000,73,98,3.85329732893367,0.11560000000000002,1.9629817444219062,0.34,2,0,14.73180128983843,14.73180128983843,14.73180128983843
TB,ARI,6.1,6.1,2014,0,2013,1,1,1,1,1,133956,257049,366,507,7396,12996,0.055224999999999996,0.050625,0.235,0.225,86,114,0,0,10,4,2,1,144,361,12,19,30,28,31,TOR,Tampa Bay Rays,Arizona Diamondbacks,Florida,0,0,256,256,16,16,9216,18496,96,136,118,142,162,162,Kelly Johnson,0,0,1,1,195.0,195.0,4,5,0.5112249999999999,0.45968400000000004,0.715,0.678,0.346921,0.7055999999999999,0.589,0.84,0.724,0.877,0.093025,0.097969,0.305,0.313,0.16809999999999997,0.13322499999999998,0.41,0.365,2B,2B,0.5617283950617284,0.5,2704,3025,52,55,UFA,2450000,5850000,2450000,5850000,0.034,0.09,2450000,5850000,1607.2081000000003,910.8324,40.09,30.18,4,4,2,2,2450000,2450000,5800000,19090000,17750000,2450000,5800000,2450000,91,81,0.8464,3.2761,0.92,1.81,0,1,14.71159858252091,14.71159858252091,14.71159858252091
CHC,PHI,6.2,6.2,2014,2013,2013,1,1,1,1,1,212521,58081,461,241,13456,3844,0.063504,0.066049,0.252,0.257,116,62,0,0,10,7,2,2,1024,64,32,8,28,27,29,PHI,Chicago Cubs,Philadelphia Phillies,Illinois,6469250,4219250,441,36,21,6,13689,2704,117,52,137,114,162,162,Nate Schierholtz,2250000,461748,17,7,215.0,215.0,16,14,0.5959840000000001,0.529984,0.772,0.728,0.521284,0.10304100000000001,0.722,0.321,0.846,0.704,0.09060099999999999,0.10304100000000001,0.301,0.321,0.22184099999999998,0.165649,0.471,0.407,RF,RF,0.4074074074074074,0.5,4624,441,68,21,UFA,2250000,461748,2250000,1300000,0.023,0.003,2250000,1300000,3231.9225,117.5056,56.85,10.84,9,25,3,5,2250000,2250000,1300000,73850000,57650000,2250000,1300000,2250000,66,81,2.7889,4.064018289190207,1.67,2.015941043083901,2,2,14.626440774180603,14.626440774180603,14.626440774180603
CHC,SF,6.2,6.2,2014,0,2013,1,1,1,1,1,212521,58081,461,241,13456,3844,0.063504,0.066049,0.252,0.257,116,62,0,0,10,3,2,5,1024,64,32,8,28,26,29,PHI,Chicago Cubs,San Francisco Giants,Illinois,6469250,2919250,441,36,21,6,13689,2704,117,52,137,114,162,162,Nate Schierholtz,2250000,432500,17,23,215.0,215.0,16,23,0.5959840000000001,0.529984,0.772,0.728,0.521284,0.10304100000000001,0.722,0.321,0.846,0.704,0.09060099999999999,0.10304100000000001,0.301,0.321,0.22184099999999998,0.165649,0.471,0.407,RF,RF,0.4074074074074074,0.5802469135802469,4624,441,68,21,UFA,2250000,432500,2250000,432500,0.023,0.004,2250000,432500,3231.9225,117.5056,56.85,10.84,9,25,3,5,2250000,2250000,432500,73850000,4800000,2250000,432500,2250000,66,94,2.7889,4.064018289190207,1.67,2.015941043083901,2,7,14.626440774180603,14.626440774180603,14.626440774180603
TB,LAD,6.3,6.3,2014,0,2013,1,1,1,1,1,301401,188356,549,434,26896,11664,0.089401,0.062001,0.299,0.249,164,108,0,0,10,9,2,5,1089,400,33,20,28,26,29,BOS,Tampa Bay Rays,Los Angeles Dodgers,Florida,19433000,11058000,169,36,13,6,20449,11449,143,107,158,144,162,162,James Loney,2000000,4875000,1,25,235.0,235.0,4,26,0.605284,0.39690000000000003,0.778,0.63,0.769129,0.43692100000000006,0.877,0.661,0.969,0.889,0.12110399999999999,0.085849,0.348,0.293,0.18489999999999998,0.11289600000000001,0.43,0.336,1B,1B,0.5617283950617284,0.5308641975308642,5625,1681,75,41,UFA,2000000,4875000,2000000,4875000,0.028,0.042,2000000,4875000,3396.5584000000003,5.3361,58.28,2.31,0,0,0,0,2000000,2000000,4875000,19090000,44651311,2000000,4875000,2000000,91,86,6.400899999999999,4.064018289190207,2.53,2.015941043083901,0,6,14.508657738524219,14.508657738524219,14.508657738524219
